ann_return_net,ann_vol_net,sharpe_net,max_drawdown,entries,short_entries,ann_turnover,tx_cost_bps,sharpe_gross,ann_return_gross,ann_cost,long_contribution_ann,short_contribution_ann,sar_initial_mult,sar_af_start,sar_af_step,sar_af_max,sar_grace_period,passes_basic_filter,baseline_sharpe_net,baseline_max_drawdown,baseline_entries
0.03949021524879705,0.1085609918992407,0.3637606340724052,-0.220683942867819,1027,369,12.08528140025156,2.0,0.3859959936241502,0.04190727152884736,0.002417056280050312,0.03670891717484044,0.005198354354006915,3.0,0.03,0.02,0.25,5,True,0.2766457097912571,-0.26117110225340257,982
0.04240121845101628,0.11685072205247142,0.3628665506403645,-0.24848922010783758,983,367,11.55628246644871,2.0,0.3826220447379681,0.044712474944306003,0.002311256493289742,0.03294220916138858,0.011770265782917426,3.0,0.01,0.02,0.25,5,True,0.2766457097912571,-0.26117110225340257,982
0.039503980674255375,0.10888558090788916,0.3628026809874251,-0.22010885048489814,1027,369,12.08528140025156,2.0,0.3849714186152033,0.04192103695430568,0.002417056280050312,0.03728959473776015,0.00463144221654554,3.0,0.03,0.02,0.15,5,True,0.2766457097912571,-0.26117110225340257,982
0.03798557208805027,0.10487391123190402,0.3622023021917634,-0.19411229662610985,1066,376,12.549280108543961,2.0,0.38609611972552976,0.04049542810975905,0.0025098560217087923,0.03459303160558306,0.005902396504175996,2.0,0.01,0.03,0.15,5,True,0.2766457097912571,-0.26117110225340257,982
0.044331556665341124,0.12241419286844395,0.362143928138981,-0.2706728430526,935,360,10.963002030885567,2.0,0.3800442548050403,0.04652415707151824,0.0021926004061771135,0.030811058788486764,0.01571309828303147,4.0,0.02,0.01,0.1,5,True,0.2766457097912571,-0.26117110225340257,982
0.04383636977076605,0.1211085958575028,0.36195919422882433,-0.26512364320667725,942,360,11.042941767883965,2.0,0.38018518004962004,0.04604495812434283,0.0022085883535767933,0.030868326981538973,0.015176631142803858,4.0,0.03,0.03,0.2,15,True,0.2766457097912571,-0.26117110225340257,982
0.04382132844159062,0.12117011050051034,0.36165130377929344,-0.2632162640379122,942,360,11.042941767883965,2.0,0.37986900015907915,0.0460299167951674,0.0022085883535767933,0.031580231991314676,0.014449684803852725,4.0,0.03,0.03,0.15,15,True,0.2766457097912571,-0.26117110225340257,982
0.04231379938293548,0.11709012097941711,0.3613780481990764,-0.24636795954971846,983,367,11.55628246644871,2.0,0.38109201684697,0.044625055876225214,0.002311256493289742,0.033034891950826935,0.011590163925398283,3.0,0.01,0.02,0.15,5,True,0.2766457097912571,-0.26117110225340257,982
0.03773709304569988,0.10449066541721774,0.361152768001051,-0.1917655740641876,1066,376,12.549280108543961,2.0,0.3851372066722837,0.04024694906740867,0.0025098560217087923,0.034013521558361445,0.006233427509047216,2.0,0.01,0.03,0.25,5,True,0.2766457097912571,-0.26117110225340257,982
0.03818828409091081,0.10605663636292259,0.3600744413601018,-0.21258736469963269,1036,369,12.201348470528997,2.0,0.3830508435309012,0.0406285537850166,0.0024402696941057994,0.03295524362167491,0.007673310163341694,3.0,0.03,0.03,0.25,5,True,0.2766457097912571,-0.26117110225340257,982
0.03885668853695326,0.10801881871769031,0.3597214725936424,-0.20886095144583505,1063,376,12.51431090890413,2.0,0.38285497542657787,0.04135955071873408,0.0025028621817808263,0.03347861092013238,0.007880939798601704,2.0,0.01,0.02,0.1,5,True,0.2766457097912571,-0.26117110225340257,982
0.039611206395575305,0.11027448308161342,0.35920555044687275,-0.21499212757710806,1009,368,11.868941225578004,2.0,0.3807068250746576,0.04198499464069091,0.002373788245115601,0.037787463558749367,0.004197531081941544,3.0,0.02,0.03,0.2,5,True,0.2766457097912571,-0.26117110225340257,982
0.042236388175841,0.1177615247201298,0.3586603372894444,-0.24004595639168758,982,367,11.542715844645212,2.0,0.37824049540916355,0.044544931344770035,0.002308543168929042,0.03264108448847974,0.011903846856290295,3.0,0.01,0.02,0.1,5,True,0.2766457097912571,-0.26117110225340257,982
0.043621095032307065,0.1216672255037104,0.3585279014271332,-0.26787852277772817,941,360,11.029375146080465,2.0,0.37664854944125836,0.04582697006152315,0.0022058750292160935,0.0319787225199696,0.013848247541553555,4.0,0.03,0.03,0.1,15,True,0.2766457097912571,-0.26117110225340257,982
0.03641205087829426,0.10181422591664119,0.35763225178479535,-0.17600722018205406,1087,377,12.81789105031777,2.0,0.38276772687358435,0.038975629088357805,0.002563578210063554,0.031991546820003415,0.00698408226835439,2.0,0.02,0.03,0.15,5,True,0.2766457097912571,-0.26117110225340257,982
0.038784660888485846,0.10859084244443988,0.35716327468708864,-0.22068394286781967,1027,369,12.08528140025156,2.0,0.37939239497862565,0.041201717168536156,0.002417056280050312,0.03646899033479807,0.004732726833738088,3.0,0.03,0.02,0.2,5,True,0.2766457097912571,-0.26117110225340257,982
0.037309422186934615,0.10458181461964267,0.3567486596271693,-0.1941122966261093,1066,376,12.549280108543961,2.0,0.38071245003508253,0.039819278208643394,0.0025098560217087923,0.03399802570250365,0.005821252506139751,2.0,0.01,0.03,0.2,5,True,0.2766457097912571,-0.26117110225340257,982
0.04007573523185338,0.11243067442782052,0.35644841086123374,-0.23346325175944305,1019,369,11.991224087970279,2.0,0.377752865458552,0.04247398004944743,0.002398244817594056,0.03572655034838257,0.006747429701064873,3.0,0.03,0.01,0.1,5,True,0.2766457097912571,-0.26117110225340257,982
0.03998713108647643,0.11222624297939304,0.3563082040786027,-0.23321433144125936,1019,369,11.991224087970279,2.0,0.37765119079773,0.04238537590407049,0.002398244817594056,0.035726321937059276,0.006659053967011234,3.0,0.03,0.01,0.2,5,True,0.2766457097912571,-0.26117110225340257,982
0.03998713108647643,0.11222624297939304,0.3563082040786027,-0.23321433144125936,1019,369,11.991224087970279,2.0,0.37765119079773,0.04238537590407049,0.002398244817594056,0.035726321937059276,0.006659053967011234,3.0,0.03,0.01,0.25,5,True,0.2766457097912571,-0.26117110225340257,982
0.03994807921024299,0.11222697886399828,0.3559578954598241,-0.23321433144125936,1019,369,11.991224087970279,2.0,0.3773005158052929,0.042346324027837036,0.002398244817594056,0.035726321937059276,0.006620002090777785,3.0,0.03,0.01,0.15,5,True,0.2766457097912571,-0.26117110225340257,982
0.03774177530897142,0.10622593797306788,0.3552971715678362,-0.21569202844557855,1036,369,12.201348470528997,2.0,0.378237026304494,0.04018204500307721,0.0024402696941057994,0.033192414839078234,0.0069896301639989795,3.0,0.03,0.03,0.2,5,True,0.2766457097912571,-0.26117110225340257,982
