Date,EURUSD25R3M CURNCY,GBPUSD25R3M CURNCY,USDJPY25R3M CURNCY,AUDUSD25R3M CURNCY,NZDUSD25R3M CURNCY,USDCAD25R3M CURNCY,USDCHF25R3M CURNCY,USDNOK25R3M CURNCY,USDSEK25R3M CURNCY,USDMXN25R3M CURNCY,USDBRL25R3M CURNCY,USDZAR25R3M CURNCY,USDTRY25R3M CURNCY,USDINR25R3M CURNCY,USDKRW25R3M CURNCY
2013-06-28,-1.61,-1.54,-0.8025,-3.05,-2.7925,1.66,1.6,1.7475,1.6975,4.2175,4.1425,3.875,4.13,2.6525,3.4025
2013-07-01,-1.54,-1.52,-0.8025,-3.07,-2.7925,1.645,1.5625,1.7025,1.63,4.1775,4.1225,3.8575,4.1475,2.58,3.3125
2013-07-02,-1.545,-1.5225,-0.66,-2.9725,-2.7175,1.645,1.5475,1.6125,1.6225,4.2175,4.1725,3.765,4.0975,2.33,3.16
2013-07-03,-1.645,-1.525,-0.8325,-3.0275,-2.805,1.615,1.5725,1.7525,1.775,4.1375,4.17,3.76,4.2075,2.54,3.2875
2013-07-04,-1.645,-1.525,-0.8875,-2.9425,-2.77,1.6125,1.555,1.7125,1.76,4.1575,4.2,3.6,4.1625,2.5225,3.1575
2013-07-05,-1.6,-1.6325,-0.885,-2.9225,-2.695,1.62,1.565,1.665,1.6925,4.31,4.2925,3.65,4.37,2.4975,3.4475
2013-07-08,-1.355,-1.465,-0.9825,-2.95,-2.685,1.595,1.4925,1.4125,1.455,4.2075,4.045,3.7125,3.9475,2.585,3.615
2013-07-09,-1.3125,-1.4125,-1.145,-2.7075,-2.48,1.4725,1.4525,1.36,1.43,4.15,4.0575,3.6775,4.105,2.3675,3.4025
2013-07-10,-1.2925,-1.3975,-1.3725,-2.585,-2.325,1.4375,1.3725,1.38,1.415,4.1225,4.105,3.64,4.3675,2.3975,3.245
2013-07-11,-1.205,-1.27,-1.6775,-2.6125,-2.525,1.3525,1.26,1.305,1.33,4.1175,3.8825,3.7025,4.755,2.405,3.2525
2013-07-12,-1.1975,-1.3125,-1.7275,-2.6075,-2.3025,1.3025,1.2325,1.28,1.3125,4.065,3.79,3.585,4.835,2.29,3.07
2013-07-15,-1.18,-1.28,-1.4475,-2.5575,-2.215,1.33,1.245,1.2625,1.3,4.0525,3.85,3.64,4.4275,2.285,3.2225
2013-07-16,-1.145,-1.325,-1.465,-2.4375,-2.175,1.3025,1.1975,1.19,1.2325,3.9425,3.77,3.53,4.185,2.0525,3.13
2013-07-17,-1.085,-1.225,-1.3625,-2.3425,-2.115,1.2625,1.165,1.1625,1.19,3.9675,3.71,3.4775,4.055,1.5575,3.04
2013-07-18,-1.055,-1.1975,-1.0675,-2.275,-2.025,1.1525,1.1375,1.145,1.175,3.71,3.6075,3.395,3.62,1.5775,3.305
2013-07-19,-1.035,-1.19,-1.0575,-2.2975,-2.0225,1.1775,1.175,1.1,1.16,3.595,3.295,3.4375,3.495,1.5325,3.03
2013-07-22,-0.985,-1.165,-0.955,-2.1925,-1.975,1.1275,1.0525,1.0875,1.1125,3.495,3.25,3.445,3.375,1.5475,3.155
2013-07-23,-0.98,-1.1925,-0.91,-2.1375,-1.9025,1.1525,1.045,1.0275,1.05,3.3225,3.1625,3.37,3.2025,1.435,2.9675
2013-07-24,-1.02,-1.255,-0.8375,-2.2625,-2.0825,1.1925,1.06,1.0625,1.085,3.3225,3.1075,3.23,3.1125,1.4125,2.985
2013-07-25,-1.115,-1.3,-0.82,-2.2975,-2.155,1.1625,1.1425,1.2175,1.25,3.295,3.105,3.2575,3.3275,1.245,2.8675
2013-07-26,-1.1375,-1.295,-0.995,-2.2625,-2.05,1.1675,1.1975,1.2075,1.245,3.34,3.0625,3.1975,3.3325,1.0725,2.845
2013-07-29,-1.185,-1.2725,-1.08,-2.2975,-2.07,1.1925,1.215,1.255,1.28,3.3125,3.0025,3.2725,3.355,1.2,2.92
2013-07-30,-1.2275,-1.35,-0.8975,-2.5175,-2.255,1.2125,1.295,1.3175,1.345,3.265,3.0925,3.3825,3.455,1.7225,3.05
2013-07-31,-1.2425,-1.3425,-0.9525,-2.7125,-2.3525,1.2925,1.3375,1.315,1.35,3.3625,3.2275,3.37,3.61,2.1875,3.3175
2013-08-01,-1.3,-1.355,-0.805,-2.88,-2.53,1.33,1.335,1.3825,1.415,3.265,3.2725,3.3175,3.705,2.3375,3.1625
2013-08-02,-1.225,-1.3425,-0.7775,-2.73,-2.405,1.4525,1.33,1.3275,1.355,3.1875,3.2225,3.3325,3.755,2.3,2.975
2013-08-05,-1.255,-1.305,-0.775,-2.745,-2.47,1.475,1.355,1.32,1.3325,3.11,3.235,3.2825,3.4225,2.235,2.96
2013-08-06,-1.26,-1.33,-0.72,-2.55,-2.295,1.4525,1.3475,1.3225,1.35,2.7425,2.9175,3.32,3.4775,2.7075,2.7225
2013-08-07,-1.26,-1.265,-0.79,-2.515,-2.24,1.5175,1.36,1.3375,1.3625,2.6325,2.795,3.345,3.49,2.5675,2.72
2013-08-08,-1.245,-1.25,-0.8875,-2.3825,-2.095,1.49,1.3175,1.3075,1.295,2.615,2.78,3.38,3.4525,2.4225,2.73
2013-08-09,-1.245,-1.2925,-0.815,-2.285,-2.0,1.4575,1.3375,1.275,1.2875,2.4725,2.595,3.365,3.44,2.505,2.66
2013-08-12,-1.32,-1.315,-0.6275,-2.2825,-2.005,1.435,1.41,1.3475,1.36,2.4575,2.5925,3.375,3.44,2.6125,2.6875
2013-08-13,-1.4,-1.355,-0.375,-2.2925,-2.03,1.54,1.515,1.4375,1.45,2.5,2.5775,3.2625,3.4175,2.7275,2.61
2013-08-14,-1.42,-1.3475,-0.2425,-2.32,-2.0175,1.4975,1.595,1.49,1.5075,2.485,2.7575,3.2625,3.4325,2.61,2.735
2013-08-15,-1.395,-1.385,-0.3475,-2.3125,-2.0975,1.5,1.625,1.465,1.475,2.565,3.005,3.3,3.5225,2.59,2.6775
2013-08-16,-1.395,-1.3575,-0.495,-2.33,-2.0275,1.5475,1.575,1.4775,1.4725,2.765,3.565,3.245,3.485,2.6275,2.6575
2013-08-19,-1.4075,-1.39,-0.525,-2.3325,-2.0975,1.5525,1.61,1.4575,1.4675,2.9475,3.8825,3.48,3.94,3.0375,2.715
2013-08-20,-1.415,-1.395,-0.755,-2.5225,-2.305,1.6075,1.625,1.4675,1.4625,3.0475,3.64,3.5025,3.9475,3.3625,2.7575
2013-08-21,-1.4625,-1.465,-0.74,-2.605,-2.39,1.6025,1.655,1.565,1.535,3.3425,3.78,3.65,4.4075,3.2875,2.765
2013-08-22,-1.52,-1.4775,-0.5825,-2.6575,-2.43,1.6075,1.685,1.6175,1.605,3.71,3.69,3.8275,4.765,3.885,3.01
2013-08-23,-1.46,-1.49,-0.5225,-2.6575,-2.39,1.64,1.6825,1.55,1.55,3.4475,3.44,3.8975,4.5575,3.6225,2.905
2013-08-26,-1.5075,-1.49,-0.5475,-2.655,-2.4175,1.535,1.685,1.575,1.5825,3.4075,3.1575,3.8425,4.655,3.6575,2.935
2013-08-27,-1.46,-1.515,-0.82,-2.685,-2.4475,1.5375,1.6325,1.52,1.545,3.845,3.1675,4.12,5.325,3.745,3.055
2013-08-28,-1.56,-1.5125,-0.835,-2.825,-2.4625,1.55,1.5975,1.655,1.65,3.77,3.04,4.12,5.62,5.5025,3.105
2013-08-29,-1.6325,-1.505,-0.6625,-2.74,-2.49,1.535,1.6725,1.7025,1.735,3.695,3.135,4.1575,5.255,5.52,3.0675
2013-08-30,-1.67,-1.52,-0.595,-2.765,-2.42,1.52,1.7825,1.8075,1.775,3.76,3.11,4.1725,5.2575,5.3175,2.8475
2013-09-02,-1.7,-1.47,-0.5325,-2.6875,-2.385,1.5125,1.715,1.7575,1.725,3.7,3.315,4.0575,5.095,4.8975,2.835
2013-09-03,-1.6725,-1.465,-0.515,-2.545,-2.3,1.4825,1.7275,1.7275,1.71,3.695,3.34,4.0775,5.5825,5.25,2.885
2013-09-04,-1.57,-1.26,-0.535,-2.2975,-2.06,1.4325,1.6975,1.6325,1.6225,3.7475,3.275,4.07,5.6,5.1175,2.9
2013-09-05,-1.57,-1.2325,-0.615,-2.4225,-2.13,1.4475,1.675,1.6375,1.58,3.6125,3.2775,4.0225,5.585,4.9175,2.945
2013-09-06,-1.505,-1.19,-0.8725,-2.505,-2.295,1.3,1.6675,1.5825,1.57,3.4275,3.24,3.9025,5.4375,4.845,2.975
2013-09-09,-1.41,-1.14,-0.8825,-2.4175,-2.175,1.2925,1.5825,1.4525,1.46,3.455,3.2175,3.9375,5.035,4.61,2.88
2013-09-10,-1.41,-1.155,-0.8875,-2.335,-2.0,1.2975,1.51,1.4725,1.455,3.405,3.18,3.77,4.7,3.7675,2.69
2013-09-11,-1.43,-1.12,-0.9225,-2.39,-2.06,1.3225,1.5825,1.4625,1.4675,3.2525,3.2225,3.7275,4.735,3.69,2.7025
2013-09-12,-1.4375,-1.095,-1.0625,-2.5525,-2.235,1.29,1.5925,1.4875,1.425,3.2475,3.23,3.79,4.6475,3.71,2.7175
2013-09-13,-1.4325,-1.06,-1.0575,-2.645,-2.29,1.3175,1.53,1.5,1.47,2.81,3.3675,3.9,4.7225,3.9875,2.515
2013-09-16,-1.385,-1.0075,-1.12,-2.575,-2.25,1.3375,1.5225,1.455,1.45,2.825,2.995,3.7775,4.3625,3.8575,2.4775
2013-09-17,-1.355,-0.985,-1.0275,-2.6525,-2.325,1.3375,1.49,1.44,1.445,2.8175,3.16,3.7975,4.3375,3.845,2.45
2013-09-18,-1.3225,-0.9775,-0.97,-2.4925,-2.17,1.2075,1.4725,1.3925,1.3575,2.6675,2.94,3.6825,4.11,3.845,2.505
2013-09-19,-1.1525,-0.85,-0.64,-2.3525,-1.99,1.2025,1.305,1.18,1.165,2.61,3.065,3.565,3.4925,3.495,2.385
2013-09-20,-1.175,-0.865,-0.43,-2.445,-2.1125,1.2475,1.2725,1.215,1.26,2.67,2.93,3.45,3.6075,3.4625,2.3325
2013-09-23,-1.2,-0.88,-0.455,-2.46,-2.125,1.2675,1.315,1.225,1.26,2.7,3.01,3.5875,3.6,3.5175,2.48
2013-09-24,-1.24,-0.905,-0.4775,-2.465,-2.185,1.3,1.3175,1.315,1.33,2.6725,3.0,3.545,3.61,3.49,2.645
2013-09-25,-1.225,-0.93,-0.495,-2.5275,-2.115,1.31,1.29,1.3875,1.3375,2.995,2.9925,3.535,3.64,3.495,2.88
2013-09-26,-1.235,-0.8975,-0.515,-2.5525,-2.3225,1.3425,1.275,1.3975,1.3475,3.025,3.1575,3.3975,3.655,3.06,2.8125
2013-09-27,-1.1775,-0.88,-0.53,-2.55,-2.285,1.3425,1.25,1.3425,1.2725,3.225,3.1375,3.62,3.815,3.095,2.915
2013-09-30,-1.24,-0.8575,-0.725,-2.5775,-2.35,1.37,1.23,1.42,1.3475,3.15,3.0475,3.7125,3.7575,3.285,3.085
2013-10-01,-1.1675,-0.805,-0.67,-2.52,-2.2725,1.36,1.1375,1.3575,1.26,2.97,2.95,3.715,3.67,3.1425,2.925
2013-10-02,-1.1275,-0.78,-0.84,-2.5075,-2.2375,1.3825,1.14,1.335,1.25,2.95,2.93,3.7175,3.6875,3.1,2.8475
2013-10-03,-0.98,-0.735,-0.7025,-2.42,-2.245,1.34,1.085,1.13,1.085,2.8975,2.8575,3.6525,3.4675,3.08,2.8275
2013-10-04,-0.935,-0.77,-0.73,-2.285,-2.105,1.2625,1.04,1.0825,1.04,2.865,2.8675,3.715,3.3875,3.02,2.86
2013-10-07,-0.9175,-0.7275,-0.82,-2.275,-2.055,1.2925,1.06,1.0625,1.035,2.9175,2.9,3.7275,3.355,2.9475,2.8725
2013-10-08,-0.8825,-0.745,-0.815,-2.23,-2.015,1.27,0.975,1.0175,0.98,2.67,2.9375,3.6075,3.2675,3.06,2.8225
2013-10-09,-0.865,-0.73,-0.8,-2.2,-1.985,1.3975,1.005,1.005,0.9775,2.8125,2.9325,3.6075,3.2575,3.1475,2.9225
2013-10-10,-0.885,-0.7,-0.7725,-2.1675,-1.925,1.4,0.9975,0.9925,0.99,2.7175,2.735,3.485,3.0175,3.0225,2.9175
2013-10-11,-0.8225,-0.67,-0.75,-2.085,-1.82,1.39,0.925,0.9325,0.91,2.6475,2.815,3.33,2.935,2.7775,2.73
2013-10-14,-0.77,-0.65,-0.6,-2.015,-1.75,1.3825,0.8475,0.885,0.85,2.6275,2.675,3.3025,2.94,2.765,2.74
2013-10-15,-0.7625,-0.665,-0.55,-1.945,-1.67,1.345,0.9175,0.9075,0.865,2.585,2.7025,3.3075,2.8975,2.5875,2.645
2013-10-16,-0.7925,-0.625,-0.4775,-1.895,-1.655,1.3375,0.91,0.9325,0.88,2.6025,2.7225,3.2625,2.8525,2.695,2.645
2013-10-17,-0.6725,-0.5475,-0.4775,-1.585,-1.43,1.22,0.7675,0.8225,0.755,2.585,2.7025,3.1275,2.7225,2.56,2.4075
2013-10-18,-0.5875,-0.4425,-0.475,-1.4575,-1.285,1.1575,0.68,0.69,0.6525,2.5825,2.7275,3.05,2.5625,2.62,2.4
2013-10-21,-0.5775,-0.405,-0.4675,-1.4,-1.2,1.1375,0.7075,0.6975,0.6975,2.6775,2.6525,3.12,2.5575,2.3,2.39
2013-10-22,-0.5025,-0.3775,-0.415,-1.3025,-1.0875,1.0525,0.6575,0.6625,0.665,2.66,2.64,3.115,2.5625,2.4025,2.295
2013-10-23,-0.41,-0.36,-0.5075,-1.54,-1.305,1.0975,0.5325,0.53,0.52,2.715,2.6275,3.075,2.5625,2.315,2.195
2013-10-24,-0.3725,-0.3125,-0.4775,-1.52,-1.38,1.13,0.51,0.5475,0.52,2.79,2.6375,2.97,2.6025,2.295,2.2575
2013-10-25,-0.375,-0.3075,-0.5125,-1.625,-1.4675,1.2175,0.4825,0.5475,0.4975,2.76,2.6125,2.7975,2.68,2.2925,2.28
2013-10-28,-0.3575,-0.27,-0.43,-1.665,-1.48,1.215,0.455,0.5375,0.505,2.7275,2.57,2.8925,2.6125,2.255,2.265
2013-10-29,-0.4025,-0.29,-0.3475,-1.835,-1.7075,1.2225,0.495,0.5625,0.53,2.72,2.645,2.9675,2.6275,2.1475,2.2175
2013-10-30,-0.4875,-0.35,-0.3225,-1.865,-1.74,1.1925,0.57,0.595,0.6475,2.7275,2.59,2.91,2.615,2.2025,2.1725
2013-10-31,-0.7425,-0.43,-0.2425,-1.9125,-1.76,1.175,0.8625,0.835,0.905,2.785,2.96,2.935,2.7825,2.28,2.1125
2013-11-01,-0.8275,-0.605,-0.1975,-1.995,-1.815,1.1925,0.885,0.9275,0.9725,2.93,3.22,2.8025,2.8375,2.7225,2.2175
2013-11-04,-0.8275,-0.6225,-0.1325,-1.9925,-1.81,1.2075,0.8525,0.955,0.995,2.9275,3.0775,2.99,3.01,2.9175,2.195
2013-11-05,-0.8725,-0.5375,-0.08,-2.01,-1.82,1.2725,0.915,0.945,0.97,3.0525,3.3475,3.125,3.085,2.9525,2.185
2013-11-06,-0.8575,-0.51,0.0075,-2.01,-1.815,1.2875,0.875,0.92,0.9975,3.0575,3.3825,3.2675,3.2325,2.97,2.2425
2013-11-07,-0.8075,-0.5125,-0.02,-2.0425,-1.85,1.3175,0.84,0.855,0.93,3.24,3.395,3.2625,3.26,2.8475,2.2275
2013-11-08,-0.7875,-0.515,0.005,-2.1525,-1.975,1.3275,0.79,0.89,0.945,3.1725,3.4625,3.4125,3.2425,3.085,2.2825
2013-11-11,-0.72,-0.52,0.0325,-2.18,-1.985,1.33,0.7675,0.8925,0.8725,3.085,3.48,3.3975,3.2375,3.165,2.45
2013-11-12,-0.705,-0.5525,0.1325,-2.295,-2.075,1.345,0.74,0.8625,0.84,3.0625,3.4075,3.4375,3.595,3.36,2.53
2013-11-13,-0.7075,-0.565,0.12,-2.24,-2.015,1.275,0.6875,0.8575,0.8675,3.0225,3.1625,3.42,3.7075,3.325,2.6225
2013-11-14,-0.7025,-0.5325,0.135,-2.0675,-1.9375,1.3025,0.69,0.865,0.9025,2.9925,3.4325,3.3225,3.6325,3.3825,2.395
2013-11-15,-0.6825,-0.4525,0.1775,-1.9275,-1.775,1.145,0.6675,0.8475,0.8475,2.815,3.4025,3.2275,3.5825,3.285,2.275
2013-11-18,-0.6725,-0.535,0.1625,-1.8075,-1.655,1.0625,0.655,0.8075,0.815,2.785,3.1875,3.1925,3.4175,3.0975,2.25
2013-11-19,-0.655,-0.48,0.1675,-1.7875,-1.65,1.1575,0.6775,0.7975,0.7975,2.8025,3.36,3.0975,3.2025,2.92,2.095
2013-11-20,-0.7775,-0.4725,0.0975,-1.8275,-1.6475,1.1425,0.7,0.9275,0.9375,2.9175,3.4175,3.075,3.185,3.0675,1.9575
2013-11-21,-0.8375,-0.435,0.2625,-2.07,-1.91,1.2875,0.72,0.96,0.965,3.05,3.485,3.135,3.24,3.0725,2.0575
2013-11-22,-0.8325,-0.43,0.1575,-2.2725,-2.09,1.3125,0.7575,1.0025,1.0075,3.09,3.3525,2.9775,3.2475,3.15,2.045
2013-11-25,-0.8725,-0.4275,0.1225,-2.2975,-2.085,1.3475,0.825,1.03,0.99,3.0,3.315,3.04,3.1875,3.1175,2.005
2013-11-26,-0.8525,-0.4375,-0.1525,-2.2475,-2.095,1.34,0.8025,1.0275,1.015,2.98,3.2775,2.9775,3.19,3.0875,2.0
2013-11-27,-0.8875,-0.4075,-0.2625,-2.36,-2.175,1.3925,0.82,1.0725,1.045,2.985,3.3325,3.06,3.25,3.0475,1.9975
2013-11-28,-0.8925,-0.3925,-0.245,-2.2775,-2.09,1.37,0.815,1.055,1.04,2.945,3.2725,3.0225,3.2075,2.97,1.9975
2013-11-29,-0.9025,-0.3825,-0.27,-2.2875,-2.1075,1.375,0.8175,1.0625,1.0425,3.05,3.32,2.9525,3.1925,2.955,2.005
2013-12-02,-0.9175,-0.305,-0.3475,-2.285,-2.11,1.43,0.7975,1.0575,1.08,3.06,3.34,2.9775,3.295,2.935,1.9775
2013-12-03,-0.9075,-0.3275,-0.3975,-2.3025,-2.105,1.435,0.8475,1.05,1.08,3.07,3.3075,3.2175,3.3275,2.9375,1.98
2013-12-04,-0.9375,-0.33,-0.4425,-2.46,-2.22,1.3925,0.8525,1.0725,1.105,3.065,3.35,3.56,3.5425,2.94,1.9925
2013-12-05,-0.9175,-0.335,-0.535,-2.3525,-2.1275,1.2925,0.8425,1.0375,1.0525,3.04,3.17,3.54,3.3975,2.9125,1.9925
2013-12-06,-0.8925,-0.3275,-0.5275,-2.3,-2.06,1.2075,0.835,1.0125,1.0325,2.99,3.1575,3.4525,3.3025,2.9175,1.9675
2013-12-09,-0.8875,-0.315,-0.5125,-2.255,-2.035,1.085,0.8225,1.0125,1.0275,2.89,3.0875,3.36,3.355,2.845,1.8975
2013-12-10,-0.8475,-0.3,-0.5575,-2.1725,-1.935,1.0425,0.765,0.9775,0.985,2.925,3.0725,3.3925,3.345,2.795,1.8575
2013-12-11,-0.8125,-0.3525,-0.5725,-2.1875,-1.9575,0.99,0.73,0.9275,0.925,2.9625,3.115,3.4,3.36,2.81,1.865
2013-12-12,-0.86,-0.445,-0.58,-2.4475,-2.1575,1.0425,0.7225,0.9925,1.0,3.075,3.1375,3.405,3.35,2.8225,1.9375
2013-12-13,-0.8475,-0.39,-0.51,-2.4075,-2.05,1.0675,0.7525,0.97,0.9475,3.09,3.1425,3.365,3.4,2.9125,1.97
2013-12-16,-0.8475,-0.37,-0.53,-2.28,-1.98,1.06,0.73,0.975,0.9975,3.065,3.0925,3.3625,3.35,2.9875,1.9575
2013-12-17,-0.8375,-0.38,-0.5225,-2.175,-1.91,1.0325,0.7325,0.97,0.96,2.985,3.1275,3.3925,3.355,2.7475,1.9575
2013-12-18,-0.81,-0.38,-0.5675,-2.105,-1.91,1.0375,0.73,0.975,0.97,3.015,3.1275,3.3275,3.4325,2.7275,1.9475
2013-12-19,-0.82,-0.4,-0.525,-2.0275,-1.8725,1.0075,0.7275,1.0,0.96,3.03,3.0875,3.35,3.585,2.7425,2.005
2013-12-20,-0.8825,-0.385,-0.56,-1.905,-1.655,1.0075,0.79,1.0325,1.03,3.015,2.9775,3.25,4.15,2.75,2.005
2013-12-23,-0.8575,-0.385,-0.5825,-1.8025,-1.56,0.9925,0.775,0.99,0.955,3.0,2.9825,3.315,4.0975,2.77,1.96
2013-12-24,-0.8475,-0.3925,-0.6025,-1.8225,-1.65,0.96,0.78,0.9775,0.9575,2.965,2.98,3.2975,4.0225,2.5825,1.925
2013-12-25,-0.845,-0.395,-0.6025,-1.7825,-1.585,0.9525,0.7775,0.9725,0.9525,2.9775,2.9925,3.28,4.0725,2.5925,1.92
2013-12-26,-0.8425,-0.3925,-0.6225,-1.825,-1.59,0.96,0.7725,0.9875,0.9675,2.9975,2.9775,3.3275,4.12,2.615,1.9475
2013-12-27,-0.78,-0.405,-0.795,-1.7275,-1.445,0.9225,0.7375,0.9125,0.91,2.9975,2.9325,3.2725,4.715,2.6825,1.9225
2013-12-30,-0.8575,-0.38,-0.7925,-1.6475,-1.425,0.9175,0.7775,1.0,0.975,2.98,2.8775,3.365,4.56,2.8075,1.9125
2013-12-31,-0.8625,-0.37,-0.795,-1.5875,-1.5,0.9225,0.7875,0.9975,0.9675,2.95,2.88,3.3525,4.265,2.6475,1.8125
2014-01-01,-0.8575,-0.38,-0.81,-1.555,-1.28,0.9275,0.78,0.9925,0.96,2.9925,2.925,3.3375,4.29,2.7175,1.825
2014-01-02,-0.9375,-0.485,-0.8075,-1.515,-1.265,0.9675,0.835,1.05,1.0375,3.04,3.1475,3.615,4.3775,2.7075,1.6475
2014-01-03,-0.9175,-0.48,-0.8425,-1.4925,-1.24,0.9525,0.825,1.06,1.0525,2.9925,3.08,3.635,4.4675,2.5975,1.69
2014-01-06,-0.8275,-0.475,-0.8375,-1.3575,-1.135,0.9275,0.7825,0.9675,0.955,2.9525,2.9075,3.585,4.575,2.7175,2.1275
2014-01-07,-0.7925,-0.48,-0.7725,-1.4025,-1.135,0.855,0.75,0.9425,0.9525,2.915,2.855,3.5925,4.3,2.5525,2.2175
2014-01-08,-0.805,-0.435,-0.655,-1.4525,-1.165,0.845,0.83,0.925,0.9575,2.7875,2.785,3.62,4.4125,2.24,2.135
2014-01-09,-0.8025,-0.435,-0.64,-1.6275,-1.24,0.86,0.8325,0.925,0.955,2.6225,2.675,3.5175,4.3925,2.225,2.095
2014-01-10,-0.7825,-0.435,-0.7,-1.53,-1.21,0.9375,0.7825,0.89,0.915,2.615,2.51,3.5325,4.0825,1.85,1.975
2014-01-13,-0.7925,-0.4525,-0.7575,-1.475,-1.1575,0.88,0.775,0.9,0.935,2.475,2.435,3.4775,4.01,1.855,1.8725
2014-01-14,-0.7725,-0.4475,-0.7875,-1.57,-1.25,0.9225,0.77,0.92,0.9225,2.53,2.4325,3.465,4.0125,1.81,1.94
2014-01-15,-0.8375,-0.51,-0.7025,-1.675,-1.31,0.935,0.83,0.9425,0.97,2.415,2.24,3.41,3.9825,1.955,1.9
2014-01-16,-0.8475,-0.5125,-0.75,-1.625,-1.3925,0.89,0.815,0.9725,0.975,2.575,2.2925,3.465,4.1375,1.955,1.88
2014-01-17,-0.88,-0.5025,-0.7675,-1.4625,-1.33,0.8825,0.835,0.985,1.0,2.455,2.22,3.2775,4.175,2.0225,1.8675
2014-01-20,-0.8775,-0.4975,-0.7975,-1.4125,-1.3,0.89,0.86,0.99,1.005,2.4525,2.155,3.495,4.355,2.0325,1.735
2014-01-21,-0.8825,-0.505,-0.835,-1.3775,-1.36,0.94,0.8475,0.985,0.995,2.4725,2.16,3.495,4.1275,2.065,1.8625
2014-01-22,-0.8475,-0.445,-0.8375,-1.315,-1.15,0.885,0.83,0.9725,0.985,2.4075,2.075,3.4625,3.8475,2.0775,1.905
2014-01-23,-0.8075,-0.365,-0.9175,-1.4075,-1.18,0.8675,0.795,0.9425,0.95,2.3875,2.275,3.4775,4.38,2.0675,1.9875
2014-01-24,-0.8375,-0.415,-1.195,-1.61,-1.42,0.8075,0.815,0.9675,0.98,2.6575,2.6275,3.8225,4.7225,1.8,2.175
2014-01-27,-0.8375,-0.4275,-1.2825,-1.4525,-1.34,0.79,0.835,0.975,0.9725,2.7125,2.595,3.915,4.8675,2.445,2.185
2014-01-28,-0.8375,-0.41,-1.2375,-1.3425,-1.26,0.755,0.84,0.9875,0.9775,2.6575,2.6075,3.9225,4.6075,2.51,2.1
2014-01-29,-0.8375,-0.44,-1.315,-1.3875,-1.2725,0.78,0.825,0.96,0.96,2.7925,2.7375,4.08,4.7125,2.405,2.1675
2014-01-30,-0.9275,-0.4475,-1.29,-1.3825,-1.365,0.7025,0.905,1.0625,1.0475,2.705,2.705,3.9125,4.44,2.7525,2.38
2014-01-31,-0.9925,-0.455,-1.3725,-1.48,-1.465,0.6575,0.95,1.1525,1.1225,2.7475,2.7125,3.955,4.5425,2.7475,2.335
2014-02-03,-0.91,-0.475,-1.4425,-1.475,-1.495,0.635,0.9,1.0475,1.04,2.775,2.7575,3.725,4.52,2.815,2.4225
2014-02-04,-0.9,-0.4725,-1.475,-1.435,-1.465,0.61,0.86,1.03,0.995,2.7425,2.7,3.6425,4.3775,2.74,2.485
2014-02-05,-0.89,-0.475,-1.35,-1.3825,-1.435,0.595,0.825,1.045,1.0175,2.7225,2.7,3.6425,4.3,2.645,2.3875
2014-02-06,-0.8575,-0.4775,-1.2375,-1.3675,-1.34,0.585,0.795,0.985,0.9625,2.645,2.375,3.5275,4.0625,2.645,2.38
2014-02-07,-0.8325,-0.4675,-1.145,-1.4125,-1.345,0.57,0.77,0.995,0.9475,2.6375,2.2525,3.5225,4.035,2.59,2.2575
2014-02-10,-0.8175,-0.4575,-1.07,-1.45,-1.345,0.5525,0.7525,0.965,0.925,2.6175,2.25,3.41,4.125,2.5775,2.1925
2014-02-11,-0.82,-0.45,-1.07,-1.4325,-1.335,0.5525,0.7475,0.955,0.9325,2.535,2.3,3.4,4.03,2.2975,2.005
2014-02-12,-0.8,-0.45,-1.06,-1.45,-1.34,0.5525,0.75,0.94,0.9125,2.51,2.305,3.3325,4.045,2.38,1.94
2014-02-13,-0.7725,-0.2825,-1.1,-1.5,-1.415,0.5725,0.735,0.925,0.8925,2.625,2.3725,3.3575,4.1975,2.24,1.96
2014-02-14,-0.765,-0.2725,-1.125,-1.5,-1.4125,0.5825,0.76,0.9275,0.8875,2.52,2.37,3.3625,4.125,1.84,1.8775
2014-02-17,-0.7675,-0.2925,-1.125,-1.5,-1.4075,0.57,0.7225,0.8925,0.8725,2.49,2.3125,3.3175,4.0,1.8675,1.8725
2014-02-18,-0.7325,-0.2975,-0.975,-1.46,-1.385,0.585,0.705,0.895,0.8575,2.445,2.335,3.285,4.0525,1.8475,1.98
2014-02-19,-0.7325,-0.2875,-0.9675,-1.495,-1.405,0.655,0.6875,0.8725,0.8525,2.425,2.36,3.335,4.1175,1.825,1.97
2014-02-20,-0.76,-0.2775,-1.01,-1.625,-1.5525,0.6375,0.6975,0.89,0.8925,2.43,2.3475,3.32,4.2275,1.7725,2.12
2014-02-21,-0.7675,-0.2875,-0.8525,-1.6475,-1.55,0.6225,0.725,0.895,0.88,2.4275,2.34,3.34,4.2375,1.9,2.0775
2014-02-24,-0.775,-0.2725,-0.855,-1.685,-1.595,0.59,0.725,0.8625,0.8625,2.39,2.26,3.255,4.225,1.96,2.005
2014-02-25,-0.7675,-0.3375,-0.7775,-1.665,-1.59,0.565,0.6925,0.855,0.8375,2.3575,2.28,3.26,4.3775,1.94,2.0575
2014-02-26,-0.78,-0.38,-0.73,-1.7175,-1.61,0.545,0.725,0.8575,0.825,2.355,2.33,3.21,4.82,1.81,2.065
