Date,EURUSD CURNCY,GBPUSD Curncy,USDJPY Curncy,AUDUSD Curncy,USDNZD Curncy,CADUSD Curncy,USDCHF Curncy,USDNOK Curncy,USDSEK Curncy,USDMXN BGN Curncy,USDBRL BGN Curncy,USDZAR Curncy,USDTRY Curncy,USDINR Curncy,USDKRW Curncy
2006-06-12,1.2587,1.8424,114.38,0.7462,1.59,0.9096,1.2339,6.1838,7.3482,11.445,2.289,6.7902,1.5665,45.917,956.8
2006-06-13,1.2534,1.8328,115.43,0.7375,1.6116,0.8982,1.2398,6.2444,7.391,11.4775,2.3096,6.8468,1.598,46.0375,961.65
2006-06-14,1.2597,1.8422,115.05,0.7369,1.6071,0.8975,1.2316,6.2368,7.36,11.4498,2.281,6.842,1.5993,45.9825,962.1
2006-06-15,1.2637,1.8495,114.75,0.7427,1.6054,0.9,1.2307,6.1971,7.3486,11.3865,2.2635,6.88,1.601,45.985,959.6
2006-06-16,1.2642,1.8507,115.2,0.7381,1.619,0.8904,1.2315,6.2046,7.3455,11.4445,2.245,6.8863,1.5855,45.84,955.75
2006-06-19,1.2577,1.8416,115.54,0.7365,1.6221,0.8929,1.2406,6.2486,7.3826,11.4825,2.2603,7.005,1.6005,45.925,961.25
2006-06-20,1.2579,1.8419,114.97,0.7376,1.6141,0.894,1.239,6.2805,7.3374,11.4383,2.2355,7.08,1.638,45.9525,956.65
2006-06-21,1.266,1.8453,114.9,0.7399,1.6107,0.9017,1.2341,6.2866,7.2806,11.3913,2.2268,7.1375,1.6647,45.965,955.8
2006-06-22,1.2578,1.828,116.12,0.7339,1.6415,0.8949,1.2429,6.3273,7.3401,11.445,2.239,7.3356,1.6813,46.1425,955.2
2006-06-23,1.2506,1.8173,116.54,0.7317,1.6449,0.8906,1.2493,6.3302,7.3801,11.4083,2.2315,7.4267,1.7077,46.12,956.05
2006-06-26,1.258,1.8237,116.27,0.7325,1.6533,0.8899,1.2429,6.2979,7.3247,11.4771,2.241,7.392,1.6693,46.39,959.5
2006-06-27,1.2577,1.8213,116.3,0.7325,1.6507,0.8899,1.2437,6.3051,7.3652,11.4338,2.2405,7.2963,1.6335,46.36,958.8
2006-06-28,1.2556,1.8186,116.47,0.7293,1.6756,0.8902,1.2457,6.2836,7.3358,11.4175,2.22,7.225,1.6115,46.39,957.7
2006-06-29,1.2665,1.8282,115.17,0.7389,1.6555,0.9006,1.2364,6.2553,7.2863,11.3119,2.1775,7.1338,1.6019,46.3,960.6
2006-06-30,1.2791,1.8483,114.44,0.7421,1.6407,0.8959,1.2231,6.2214,7.1966,11.3463,2.165,7.174,1.587,46.04,948.7
2006-07-03,1.2803,1.8424,114.68,0.7422,1.6496,0.9,1.2241,6.2358,7.181,11.0928,2.1685,7.0331,1.5463,46.07,944.85
2006-07-04,1.28,1.8464,114.82,0.7449,1.6379,0.9041,1.2246,6.23,7.161,11.064,2.17,7.0463,1.5507,46.0125,943.4
2006-07-05,1.2724,1.8344,115.74,0.7419,1.6541,0.8992,1.2323,6.2449,7.2199,11.2479,2.208,7.2615,1.5988,46.075,946.8
2006-07-06,1.2781,1.8372,115.13,0.7464,1.6537,0.8982,1.2278,6.228,7.1706,11.0311,2.177,7.175,1.565,46.155,949.8
2006-07-07,1.281,1.8506,114.02,0.7514,1.6369,0.8977,1.2235,6.2126,7.137,11.0078,2.182,7.1405,1.5584,46.0675,947.9
2006-07-10,1.2729,1.8405,114.34,0.7462,1.6387,0.8895,1.2305,6.2843,7.2071,11.0078,2.1789,7.1288,1.546,46.145,942.0
2006-07-11,1.2774,1.8464,114.26,0.7531,1.6203,0.8831,1.2257,6.2509,7.1753,10.9785,2.183,7.0993,1.5508,46.175,946.75
2006-07-12,1.2704,1.8347,115.52,0.7518,1.6228,0.8817,1.2337,6.2658,7.2312,11.0618,2.2025,7.1675,1.5552,46.2388,948.75
2006-07-13,1.2689,1.8439,115.4,0.7541,1.6171,0.8839,1.2299,6.238,7.2466,11.0651,2.2244,7.257,1.5857,46.3313,949.3
2006-07-14,1.2652,1.8386,116.11,0.7532,1.6116,0.8862,1.2343,6.2502,7.2707,10.9775,2.212,7.207,1.5802,46.3688,953.85
2006-07-17,1.2518,1.8184,117.24,0.7477,1.6088,0.8796,1.2482,6.3272,7.3785,10.9785,2.2016,7.263,1.5861,46.66,953.85
2006-07-18,1.2505,1.8261,117.32,0.7464,1.6007,0.8797,1.253,6.354,7.4113,10.9297,2.191,7.1878,1.5786,46.63,958.65
2006-07-19,1.2586,1.8418,116.88,0.7501,1.6017,0.8812,1.2489,6.3331,7.3349,10.8671,2.1765,7.053,1.5516,46.83,957.8
2006-07-20,1.2628,1.8487,117.05,0.7509,1.6064,0.8828,1.2442,6.2841,7.3062,10.8808,2.1911,6.9804,1.5454,46.8,952.0
2006-07-21,1.2695,1.8583,116.17,0.7524,1.6032,0.8788,1.2366,6.2473,7.2868,10.981,2.1988,7.0433,1.5524,46.73,948.9
2006-07-24,1.2635,1.8513,116.68,0.7548,1.6047,0.8762,1.2455,6.2979,7.3265,10.9025,2.1896,7.0045,1.5403,46.875,951.7
2006-07-25,1.2577,1.8392,117.24,0.7532,1.6054,0.8759,1.2536,6.3241,7.3564,10.906,2.2005,6.9988,1.534,46.76,952.2
2006-07-26,1.2718,1.8544,116.27,0.762,1.5988,0.8813,1.2405,6.2344,7.2753,10.9399,2.195,6.9593,1.5174,46.71,953.9
2006-07-27,1.2698,1.8572,115.78,0.763,1.6114,0.8808,1.2385,6.2139,7.27,10.9088,2.1922,6.8589,1.4976,46.53,950.8
2006-07-28,1.2759,1.8636,114.65,0.7675,1.619,0.8837,1.2333,6.1851,7.2313,10.858,2.1754,6.875,1.4925,46.55,953.9
2006-07-31,1.2767,1.8677,114.68,0.7665,1.6164,0.8839,1.2312,6.1568,7.2098,10.9656,2.177,6.9475,1.4979,46.5,955.2
2006-08-01,1.2826,1.8762,114.57,0.7661,1.6113,0.8845,1.2259,6.1388,7.177,11.034,2.191,6.944,1.5015,46.5913,956.0
2006-08-02,1.2787,1.8771,114.67,0.7637,1.6085,0.8874,1.2309,6.1613,7.1855,10.9793,2.1821,6.9149,1.4942,46.63,962.3
2006-08-03,1.2803,1.8877,115.01,0.761,1.6165,0.8886,1.2312,6.1489,7.2002,10.9575,2.176,6.8625,1.4942,46.52,965.9
2006-08-04,1.2874,1.9079,114.44,0.7655,1.5997,0.8871,1.2235,6.1222,7.1492,10.9,2.1814,6.8225,1.4695,46.5,964.75
2006-08-07,1.2843,1.9073,115.14,0.7634,1.6015,0.8933,1.2254,6.1458,7.1499,10.877,2.1851,6.8013,1.4615,46.54,962.6
2006-08-08,1.2833,1.9076,115.31,0.7603,1.5994,0.89,1.2257,6.1681,7.1556,10.8735,2.1714,6.8045,1.464,46.48,963.7
2006-08-09,1.2861,1.9046,115.33,0.7652,1.5886,0.8925,1.2266,6.1791,7.1259,10.8508,2.1663,6.7325,1.4482,46.41,959.5
2006-08-10,1.2794,1.8933,115.26,0.7674,1.5795,0.8869,1.234,6.2136,7.1841,10.8387,2.1565,6.764,1.455,46.33,958.0
2006-08-11,1.2721,1.8898,116.31,0.7665,1.5788,0.889,1.2431,6.2702,7.2326,10.807,2.166,6.795,1.4522,46.47,961.85
2006-08-14,1.2714,1.8877,116.71,0.7594,1.5915,0.8872,1.2422,6.3076,7.252,10.8613,2.1635,6.8685,1.4685,46.54,965.75
2006-08-15,1.2784,1.8938,116.1,0.7655,1.5751,0.8915,1.2367,6.2705,7.2122,10.7713,2.1434,6.8595,1.4522,46.48,965.75
2006-08-16,1.2839,1.8953,115.87,0.7677,1.5587,0.8933,1.2301,6.287,7.161,10.7725,2.1409,6.7715,1.4425,46.48,965.15
2006-08-17,1.2828,1.8851,115.98,0.7618,1.5637,0.8911,1.233,6.2958,7.154,10.7954,2.1415,6.823,1.44,46.37,960.95
2006-08-18,1.2824,1.8813,115.79,0.7594,1.564,0.8884,1.2332,6.2946,7.1787,10.8135,2.1469,7.027,1.457,46.39,958.6
2006-08-21,1.2892,1.8942,115.86,0.7633,1.562,0.8948,1.2246,6.2356,7.1434,10.7913,2.1286,7.039,1.4507,46.42,956.65
2006-08-22,1.2803,1.8885,116.53,0.7626,1.5696,0.8963,1.2341,6.2842,7.184,10.8421,2.1341,7.1375,1.465,46.45,956.35
2006-08-23,1.2787,1.8935,116.41,0.7629,1.563,0.8984,1.2352,6.2958,7.1917,10.9155,2.1515,7.167,1.4625,46.47,955.7
2006-08-24,1.2765,1.8869,116.54,0.7616,1.5758,0.9013,1.2389,6.3461,7.2122,10.9378,2.1526,7.1615,1.4907,46.43,959.2
2006-08-25,1.2752,1.8871,117.29,0.7572,1.5708,0.9016,1.2398,6.3117,7.2528,10.973,2.156,7.1843,1.4892,46.42,961.95
2006-08-28,1.278,1.8928,117.22,0.7591,1.5667,0.8992,1.2372,6.29,7.2474,10.8736,2.1404,7.1815,1.4865,46.49,964.0
2006-08-29,1.2824,1.8982,116.68,0.764,1.554,0.9027,1.2291,6.2965,7.2035,10.8704,2.1369,7.105,1.4727,46.47,961.0
2006-08-30,1.2833,1.9044,117.16,0.763,1.544,0.9013,1.2276,6.3106,7.1996,10.8863,2.1365,7.0838,1.4631,46.38,961.4
2006-08-31,1.2813,1.9047,117.4,0.7638,1.5238,0.9061,1.2305,6.3196,7.2451,10.9128,2.145,7.1993,1.465,46.44,961.3
2006-09-01,1.2834,1.9051,117.09,0.7671,1.5241,0.9057,1.2313,6.3369,7.2725,10.878,2.139,7.2075,1.464,46.39,960.55
2006-09-04,1.2873,1.907,116.09,0.7706,1.5344,0.903,1.2282,6.3259,7.235,10.8583,2.123,7.1613,1.4468,46.33,960.2
2006-09-05,1.2816,1.8946,116.09,0.7712,1.5494,0.8995,1.234,6.3533,7.2493,10.8676,2.1386,7.1725,1.4502,46.21,956.65
2006-09-06,1.2805,1.8844,116.65,0.7663,1.5402,0.9045,1.2353,6.3905,7.2716,10.9838,2.15,7.3335,1.4695,46.02,957.05
2006-09-07,1.2731,1.8765,116.43,0.7583,1.5498,0.9007,1.2426,6.4951,7.3396,11.0176,2.1524,7.3563,1.473,46.1,956.4
2006-09-08,1.2673,1.8652,116.94,0.7541,1.5684,0.8923,1.2476,6.5095,7.3559,11.0025,2.158,7.3888,1.4839,46.07,956.35
2006-09-11,1.2702,1.8657,117.69,0.7511,1.564,0.8915,1.2447,6.5374,7.3068,11.0665,2.1854,7.359,1.485,46.25,957.5
2006-09-12,1.2688,1.8747,117.95,0.7507,1.5599,0.8929,1.2507,6.5554,7.2969,11.0045,2.1683,7.3275,1.4719,46.235,959.4
2006-09-13,1.2689,1.876,117.68,0.7527,1.5471,0.8927,1.2513,6.596,7.285,10.9833,2.1602,7.2988,1.4702,46.1575,959.05
2006-09-14,1.2725,1.8867,117.59,0.755,1.5115,0.8955,1.2518,6.5283,7.2506,10.976,2.16,7.4265,1.4731,46.0,957.55
2006-09-15,1.2665,1.8814,117.56,0.753,1.5097,0.8936,1.2554,6.5326,7.2816,10.9368,2.151,7.375,1.4655,46.0456,956.35
2006-09-18,1.2704,1.8802,117.95,0.7558,1.5052,0.8946,1.2504,6.5455,7.2337,10.9003,2.1467,7.305,1.4645,46.15,956.5
2006-09-19,1.2678,1.8823,117.76,0.752,1.518,0.8872,1.2516,6.5291,7.2638,10.9705,2.1591,7.3713,1.4767,46.02,952.1
2006-09-20,1.2686,1.8884,117.46,0.7524,1.5124,0.8867,1.2519,6.5344,7.2733,10.9555,2.1759,7.425,1.4739,45.95,950.85
2006-09-21,1.278,1.9021,116.37,0.7574,1.5119,0.8932,1.2426,6.5358,7.2428,11.0863,2.212,7.605,1.5142,45.86,942.9
2006-09-22,1.2784,1.9002,116.56,0.7501,1.511,0.8948,1.2358,6.5482,7.2501,11.0413,2.2075,7.665,1.5212,45.9,946.9
2006-09-25,1.2746,1.8997,116.61,0.7535,1.4919,0.8953,1.2388,6.5278,7.3035,11.0653,2.2203,7.6715,1.5212,45.935,943.8
2006-09-26,1.2691,1.8943,117.11,0.7521,1.5194,0.8975,1.2432,6.5454,7.3357,11.014,2.1871,7.6415,1.5145,45.78,944.0
2006-09-27,1.27,1.8892,117.5,0.7509,1.5242,0.8999,1.2443,6.4948,7.3195,11.0402,2.1862,7.646,1.4967,45.77,943.6
2006-09-28,1.2703,1.877,117.81,0.7484,1.5214,0.8998,1.2471,6.4624,7.2805,10.998,2.17,7.675,1.4995,45.79,944.75
2006-09-29,1.2674,1.8721,118.18,0.7461,1.5316,0.8945,1.2506,6.5329,7.3329,10.985,2.169,7.7838,1.5155,45.8675,946.25
2006-10-02,1.2738,1.8868,117.65,0.7489,1.5165,0.8967,1.2432,6.5551,7.3304,10.976,2.1565,7.7365,1.4987,45.88,948.0
2006-10-03,1.2732,1.8878,117.92,0.7433,1.5202,0.8911,1.2454,6.588,7.3278,11.0625,2.1754,7.8788,1.5155,45.735,947.9
2006-10-04,1.2715,1.8862,117.9,0.746,1.5074,0.8874,1.2487,6.6025,7.3385,11.0036,2.1639,7.8615,1.501,45.67,949.15
2006-10-05,1.2694,1.8793,117.7,0.7463,1.506,0.8889,1.2518,6.6147,7.2996,11.0205,2.1635,7.8175,1.4977,45.55,949.2
2006-10-06,1.2601,1.8703,119.02,0.7427,1.5186,0.8885,1.2602,6.6875,7.3695,11.0688,2.162,7.825,1.497,45.43,949.2
2006-10-09,1.2594,1.867,119.11,0.7444,1.5221,0.8898,1.262,6.6862,7.3975,11.0878,2.1552,7.8308,1.4995,45.66,963.9
2006-10-10,1.2537,1.8543,119.72,0.7441,1.5175,0.8828,1.27,6.6931,7.3975,11.0435,2.1553,7.7229,1.487,45.68,959.55
2006-10-11,1.2514,1.8535,119.79,0.7422,1.516,0.8785,1.2727,6.7391,7.3846,10.9983,2.159,7.7188,1.491,45.56,958.2
2006-10-12,1.2555,1.8591,119.37,0.7511,1.5135,0.8821,1.2688,6.7224,7.3729,10.896,2.1581,7.5388,1.4718,45.57,957.85
2006-10-13,1.2513,1.8557,119.63,0.7511,1.5214,0.8788,1.2728,6.7452,7.4134,10.8518,2.1371,7.485,1.475,45.42,954.15
2006-10-16,1.2533,1.8617,119.04,0.7538,1.5162,0.879,1.2708,6.7679,7.3983,10.8427,2.1294,7.515,1.4745,45.4338,955.45
2006-10-17,1.2545,1.8707,118.75,0.7535,1.507,0.8763,1.2682,6.7547,7.388,10.8485,2.1315,7.6148,1.481,45.28,954.38
2006-10-18,1.2533,1.868,118.91,0.755,1.5075,0.88,1.2703,6.776,7.3817,10.8374,2.1371,7.605,1.4666,45.37,955.38
2006-10-19,1.2625,1.8778,118.17,0.7593,1.4954,0.8872,1.2577,6.6883,7.3175,10.8119,2.1409,7.5113,1.4615,45.33,957.3
2006-10-20,1.2618,1.8834,118.75,0.7586,1.4961,0.8885,1.2591,6.6853,7.306,10.8398,2.1402,7.5425,1.462,45.3131,957.35
2006-10-23,1.2552,1.8737,119.35,0.7571,1.5055,0.886,1.2664,6.7026,7.3303,10.856,2.1392,7.6985,1.4682,45.43,959.6
2006-10-24,1.2558,1.8726,119.38,0.7584,1.508,0.8876,1.2668,6.6646,7.3278,10.799,2.1502,7.728,1.4677,45.38,958.5
2006-10-25,1.2601,1.8772,119.13,0.7612,1.5256,0.8898,1.2651,6.5885,7.3137,10.7943,2.1442,7.5563,1.462,45.35,955.8
2006-10-26,1.2693,1.8906,118.4,0.7645,1.5209,0.8903,1.2534,6.5367,7.2678,10.7218,2.1402,7.51,1.4465,45.2558,949.78
2006-10-27,1.2741,1.8989,117.61,0.7683,1.5086,0.8931,1.2486,6.5439,7.2355,10.7267,2.1336,7.4138,1.448,45.1962,947.35
2006-10-30,1.2725,1.9013,117.49,0.7696,1.5025,0.8883,1.2485,6.5761,7.2483,10.7934,2.1494,7.5198,1.4602,44.9925,944.65
2006-10-31,1.2762,1.9074,116.98,0.7738,1.4916,0.8911,1.2442,6.5402,7.2233,10.7733,2.1418,7.371,1.4539,45.0325,942.35
2006-11-01,1.2757,1.9087,117.04,0.7749,1.4862,0.8832,1.2456,6.4718,7.2099,10.7723,2.1443,7.3955,1.4523,44.8775,939.4
2006-11-02,1.2779,1.9086,117.14,0.7744,1.4829,0.8824,1.2452,6.4615,7.1932,10.8645,2.1443,7.4388,1.471,44.8932,938.95
2006-11-03,1.2718,1.9012,118.01,0.7701,1.4931,0.885,1.2536,6.4832,7.2039,10.7895,2.139,7.3898,1.4495,44.8325,937.3
2006-11-06,1.2724,1.8977,118.31,0.7715,1.4945,0.885,1.2557,6.4935,7.2031,10.833,2.1372,7.3535,1.4482,44.9055,942.35
2006-11-07,1.2777,1.9061,117.7,0.7738,1.492,0.8851,1.2494,6.4604,7.1531,10.8415,2.1379,7.3245,1.4496,44.724,938.5
2006-11-08,1.2757,1.9054,117.84,0.7706,1.502,0.8854,1.2511,6.4517,7.1584,10.8615,2.1445,7.3205,1.4576,44.695,935.25
2006-11-09,1.2829,1.9051,117.93,0.7678,1.5039,0.8853,1.2431,6.417,7.0846,10.9213,2.1415,7.247,1.4465,44.56,936.65
2006-11-10,1.284,1.9106,117.63,0.767,1.5015,0.8832,1.2417,6.3755,7.0951,10.9265,2.1514,7.225,1.4478,44.7125,934.05
2006-11-13,1.2805,1.901,118.17,0.762,1.5176,0.879,1.2449,6.4098,7.1,10.9089,2.1688,7.2613,1.4528,44.9908,935.05
2006-11-14,1.2811,1.8955,117.63,0.7655,1.5097,0.8791,1.2437,6.4205,7.0716,10.8615,2.148,7.2468,1.4487,45.165,937.03
2006-11-15,1.2828,1.8889,118.02,0.7653,1.5161,0.8782,1.2458,6.4221,7.0611,10.8358,2.147,7.192,1.4474,45.3313,941.45
2006-11-16,1.2796,1.8885,118.22,0.7665,1.5056,0.8753,1.248,6.4558,7.0737,10.8811,2.1528,7.262,1.4381,44.945,937.55
2006-11-17,1.2828,1.8945,117.76,0.769,1.5039,0.872,1.244,6.4399,7.0777,10.9453,2.1605,7.2785,1.4472,44.9288,938.85
2006-11-20,1.2816,1.8977,118.05,0.7704,1.4928,0.8722,1.2441,6.4569,7.1001,10.9773,2.16,7.2413,1.4533,44.9775,935.33
2006-11-21,1.2845,1.899,117.92,0.7714,1.4923,0.8724,1.2411,6.4284,7.0962,10.9617,2.1632,7.2225,1.4682,44.87,935.47
2006-11-22,1.2944,1.9146,116.74,0.7755,1.49,0.876,1.2264,6.379,7.0064,10.9635,2.166,7.1675,1.4757,44.8,934.1
2006-11-23,1.2945,1.9155,116.3,0.7733,1.4958,0.8758,1.2247,6.3812,7.0021,10.9788,2.1685,7.2078,1.4762,44.69,930.45
2006-11-24,1.3094,1.9322,115.9,0.7787,1.4881,0.8813,1.2094,6.3044,6.9033,11.0171,2.1691,7.1635,1.4717,44.69,932.1
2006-11-27,1.3134,1.9382,116.08,0.7782,1.4952,0.8823,1.2066,6.2958,6.8864,11.0843,2.1912,7.158,1.47,44.66,930.65
2006-11-28,1.3199,1.9516,116.16,0.7837,1.4704,0.8845,1.2027,6.287,6.8826,11.0278,2.1868,7.1275,1.478,44.6912,930.85
2006-11-29,1.3155,1.9465,116.41,0.7832,1.4731,0.8786,1.2097,6.2454,6.9022,11.0169,2.1686,7.143,1.4645,44.6925,930.4
2006-11-30,1.3242,1.9659,115.81,0.7889,1.4616,0.877,1.1978,6.1559,6.848,10.9823,2.1649,7.1538,1.4527,44.747,929.55
2006-12-01,1.3337,1.9813,115.45,0.7889,1.453,0.8734,1.1932,6.1162,6.7731,11.026,2.1668,7.24,1.452,44.6625,928.55
2006-12-04,1.3343,1.9816,115.28,0.7896,1.4489,0.8769,1.193,6.1278,6.7726,10.936,2.1637,7.1468,1.4559,44.6125,927.5
2006-12-05,1.3316,1.9732,114.89,0.7865,1.4577,0.8754,1.1923,6.1034,6.7834,10.8609,2.1505,7.0885,1.4457,44.53,924.4
2006-12-06,1.3287,1.9663,115.26,0.7845,1.4574,0.871,1.1958,6.1077,6.8256,10.8371,2.1462,7.076,1.445,44.6862,916.45
2006-12-07,1.3287,1.963,115.27,0.7894,1.4536,0.8698,1.1953,6.0949,6.8099,10.8895,2.1432,7.055,1.4272,44.6319,913.92
2006-12-08,1.3202,1.9548,116.33,0.7856,1.4556,0.8699,1.2053,6.1642,6.866,10.8375,2.1395,7.0883,1.4322,44.74,920.35
2006-12-11,1.3237,1.9583,117.0,0.7847,1.4526,0.8713,1.203,6.1473,6.85,10.8347,2.1372,7.075,1.4309,44.86,925.95
2006-12-12,1.3285,1.9712,116.79,0.7869,1.4434,0.8677,1.1996,6.1238,6.7956,10.84,2.1517,6.9755,1.431,44.84,922.7
2006-12-13,1.3214,1.9669,117.59,0.7852,1.4462,0.8644,1.2063,6.1746,6.833,10.8402,2.147,6.9838,1.4267,44.7688,922.55
2006-12-14,1.3143,1.9603,117.84,0.7829,1.4524,0.8641,1.2148,6.2043,6.8884,10.77,2.1476,6.9825,1.4211,44.669,920.7
2006-12-15,1.308,1.9523,118.18,0.7815,1.4493,0.8637,1.2214,6.2319,6.9237,10.7784,2.1458,7.0053,1.422,44.6913,923.1
2006-12-18,1.3098,1.9477,118.15,0.78,1.4488,0.8642,1.2224,6.2326,6.9112,10.8087,2.1488,7.0313,1.4295,44.7431,927.25
2006-12-19,1.3197,1.9696,118.12,0.7842,1.4363,0.8675,1.2142,6.1822,6.8331,10.8293,2.1612,7.02,1.434,44.76,931.85
2006-12-20,1.3173,1.9645,118.47,0.7857,1.4393,0.8703,1.218,6.1921,6.8278,10.8242,2.1572,6.9363,1.4283,44.7225,925.75
2006-12-21,1.3176,1.9616,118.34,0.7843,1.4353,0.8658,1.2165,6.1892,6.8012,10.8545,2.1571,7.01,1.4286,44.6125,927.25
2006-12-22,1.3128,1.9581,118.87,0.7835,1.4276,0.8631,1.2202,6.2406,6.8539,10.867,2.1478,7.0575,1.4275,44.5637,928.35
2006-12-25,1.3121,1.959,118.76,0.7836,1.4283,0.8631,1.2198,6.2463,6.8571,10.867,2.1478,6.9738,1.4265,44.5637,928.6
2006-12-26,1.3097,1.9537,119.15,0.7813,1.4291,0.861,1.2233,6.2584,6.8898,10.8892,2.143,7.061,1.4255,44.452,929.85
2006-12-27,1.3114,1.9563,118.87,0.7844,1.4237,0.8605,1.2268,6.2895,6.8993,10.9033,2.1432,7.083,1.4267,44.315,930.45
2006-12-28,1.315,1.9631,118.93,0.791,1.4165,0.8616,1.2217,6.2803,6.8808,10.8764,2.1363,7.0088,1.4134,44.2825,929.7
2006-12-29,1.3197,1.9588,119.06,0.7885,1.4208,0.8578,1.2201,6.2356,6.8485,10.8033,2.1364,7.006,1.4156,44.27,929.7
2007-01-01,1.3201,1.9592,119.04,0.7894,1.4191,0.8577,1.2188,6.2282,6.8495,10.8073,2.1364,7.0195,1.4156,44.27,929.7
2007-01-02,1.3273,1.9736,118.85,0.7961,1.4146,0.858,1.2137,6.1931,6.7991,10.7743,2.1311,6.9108,1.4156,44.2338,925.65
2007-01-03,1.3169,1.9514,119.39,0.7912,1.4153,0.8522,1.2262,6.2637,6.8591,10.8174,2.1394,7.0045,1.4046,44.3588,926.15
2007-01-04,1.3084,1.9428,119.05,0.7844,1.4317,0.8493,1.2329,6.33,6.942,10.8994,2.1441,7.1048,1.4219,44.2838,931.2
2007-01-05,1.3002,1.9292,118.63,0.7787,1.4575,0.8525,1.2364,6.3575,6.966,10.9305,2.1523,7.2725,1.439,44.29,934.15
2007-01-08,1.3024,1.9378,118.79,0.7799,1.4507,0.851,1.2364,6.3447,6.9946,10.944,2.1512,7.2375,1.441,44.29,938.15
2007-01-09,1.3,1.9397,119.38,0.7807,1.4446,0.8495,1.2412,6.3599,7.0191,10.995,2.149,7.3095,1.4437,44.3775,938.55
2007-01-10,1.2938,1.9321,119.63,0.7774,1.4557,0.8516,1.2464,6.4474,7.0659,10.9848,2.1485,7.285,1.4535,44.5625,937.75
2007-01-11,1.2893,1.9452,120.5,0.781,1.4482,0.849,1.2496,6.4893,7.0953,11.015,2.1445,7.2754,1.4367,44.5825,938.95
2007-01-12,1.2923,1.9592,120.33,0.7837,1.448,0.8544,1.2472,6.4473,7.0321,10.9635,2.1414,7.22,1.4315,44.4275,940.05
2007-01-15,1.2938,1.9646,120.43,0.7839,1.4354,0.856,1.2486,6.4329,7.0193,10.9585,2.142,7.215,1.4252,44.28,938.6
2007-01-16,1.2918,1.9614,120.66,0.7829,1.4453,0.8503,1.2481,6.443,7.0079,10.9683,2.1401,7.2365,1.4312,44.2765,935.65
2007-01-17,1.2938,1.9698,120.67,0.7862,1.4438,0.8527,1.2473,6.4373,7.0182,10.9487,2.1342,7.1688,1.4281,44.1875,936.95
2007-01-18,1.2963,1.9743,121.22,0.7895,1.4382,0.8516,1.2468,6.4641,7.0412,10.9219,2.1352,7.1625,1.4214,44.3275,936.7
2007-01-19,1.2957,1.9738,121.24,0.7899,1.4377,0.853,1.2487,6.4471,7.0273,10.9016,2.1304,7.1648,1.4156,44.27,936.3
2007-01-22,1.2951,1.9762,121.66,0.7875,1.43,0.8458,1.249,6.467,7.0463,10.9325,2.136,7.146,1.4076,44.1881,940.1
2007-01-23,1.3026,1.9813,121.64,0.7929,1.4254,0.8471,1.2425,6.3928,6.9721,10.9468,2.1323,7.1075,1.413,44.244,940.35
2007-01-24,1.297,1.9696,121.19,0.7813,1.4266,0.8482,1.2478,6.3483,7.0084,10.936,2.1278,7.1405,1.4126,44.2869,936.12
2007-01-25,1.2931,1.9641,121.26,0.7732,1.4355,0.8452,1.2487,6.3441,7.0194,11.0374,2.133,7.275,1.4232,44.2445,936.05
2007-01-26,1.2916,1.9593,121.54,0.7735,1.4355,0.8476,1.2535,6.3381,7.0423,11.0604,2.1381,7.2613,1.4294,44.34,940.6
2007-01-29,1.2957,1.961,121.74,0.7724,1.4359,0.8452,1.2533,6.3044,6.9821,11.0906,2.1345,7.3228,1.427,44.2275,940.5
2007-01-30,1.297,1.9628,121.63,0.7725,1.4531,0.8481,1.2513,6.2839,6.9743,11.0292,2.1311,7.309,1.4292,44.19,942.45
2007-01-31,1.3032,1.9655,120.7,0.7769,1.4469,0.8497,1.2441,6.2419,6.949,11.0242,2.1229,7.2165,1.4183,44.1825,941.2
2007-02-01,1.3022,1.9668,120.82,0.7741,1.4657,0.8485,1.2435,6.2434,6.957,10.9713,2.1004,7.1643,1.4027,44.11,937.1
2007-02-02,1.2961,1.966,121.14,0.775,1.4677,0.8444,1.248,6.2664,6.9989,10.9632,2.1043,7.1875,1.4064,44.12,937.2
2007-02-05,1.2929,1.9603,120.34,0.7755,1.4615,0.8456,1.2486,6.283,7.0607,10.9228,2.0933,7.2233,1.4068,44.11,935.75
2007-02-06,1.2985,1.9711,120.1,0.7775,1.469,0.8461,1.2399,6.2445,7.0259,10.9223,2.0859,7.166,1.4023,44.0944,932.95
2007-02-07,1.3012,1.9707,120.68,0.7788,1.4552,0.8442,1.2415,6.2358,7.003,10.9555,2.0925,7.1685,1.4039,44.13,933.65
2007-02-08,1.3042,1.9589,121.03,0.7815,1.4605,0.8455,1.2457,6.2142,6.966,10.9502,2.0929,7.1425,1.4058,44.1225,935.05
2007-02-09,1.3008,1.9491,121.71,0.7764,1.4632,0.8528,1.2475,6.2497,6.9971,10.9954,2.108,7.189,1.4018,44.13,934.6
2007-02-12,1.2966,1.9472,121.94,0.7716,1.4645,0.8507,1.2535,6.2534,7.0478,11.0224,2.1135,7.2975,1.4128,44.15,937.55
2007-02-13,1.3039,1.9469,121.17,0.7797,1.4486,0.8571,1.2468,6.2146,7.0213,10.9584,2.1076,7.2445,1.4021,44.2019,939.5
2007-02-14,1.3131,1.9628,120.8,0.7838,1.4409,0.8576,1.2398,6.1584,6.9604,10.9184,2.0915,7.195,1.3949,44.1313,938.4
