Date,JPEASIGL INDEX,JPEASIUS INDEX,JPEASIEU INDEX,JPEASICN INDEX,JPEASISE INDEX,JPEASIAU INDEX,JPEASINO INDEX,JPEASICA INDEX,JPEASIJP INDEX,JPEASIUK INDEX,JPEASINZ INDEX,JPEASISZ INDEX
2006-09-20,,-22.222,-21.43,42.86,-22.22,14.29,33.33,-50.0,0.0,-16.67,0.0,0.0
2006-09-21,,-28.571,-22.22,42.86,-22.22,14.29,33.33,-33.33,0.0,-16.67,0.0,0.0
2006-09-22,,-28.571,-17.86,33.33,-22.22,14.29,33.33,-33.33,0.0,-16.67,0.0,0.0
2006-09-25,,-27.586,-20.69,33.33,-22.22,14.29,33.33,-33.33,0.0,-16.67,0.0,0.0
2006-09-26,,-26.667,-12.9,40.0,-22.22,14.29,33.33,-33.33,0.0,-16.67,0.0,0.0
2006-09-27,,-23.333,-6.06,40.0,-33.33,14.29,33.33,-33.33,0.0,-20.0,0.0,0.0
2006-09-28,,-22.222,0.0,40.0,-30.0,0.0,33.33,-33.33,0.0,0.0,0.0,0.0
2006-09-29,,-17.241,7.32,40.0,-30.0,0.0,33.33,-25.0,0.0,0.0,0.0,0.0
2006-10-02,,-12.903,7.14,40.0,-27.27,-11.11,50.0,-33.33,0.0,0.0,0.0,-20.0
2006-10-03,,-12.903,11.9,40.0,-27.27,-11.11,50.0,-33.33,0.0,0.0,0.0,-20.0
2006-10-04,,-12.5,11.63,40.0,-27.27,-11.11,50.0,-33.33,0.0,0.0,0.0,-20.0
2006-10-05,,-10.0,12.5,40.0,-27.27,-11.11,50.0,-33.33,0.0,0.0,0.0,-20.0
2006-10-06,,-9.677,14.63,40.0,-27.27,-11.11,50.0,-33.33,0.0,0.0,0.0,0.0
2006-10-09,,-9.677,16.67,40.0,-27.27,-11.11,50.0,-33.33,0.0,0.0,0.0,0.0
2006-10-10,,-9.677,18.6,40.0,-27.27,-10.0,50.0,-33.33,0.0,0.0,0.0,0.0
2006-10-11,,-9.677,18.6,25.0,-22.22,-10.0,50.0,-33.33,0.0,0.0,0.0,20.0
2006-10-12,,-10.345,31.43,25.0,-22.22,-10.0,33.33,0.0,0.0,0.0,0.0,20.0
2006-10-13,,-3.704,33.33,11.11,-12.5,-10.0,33.33,0.0,0.0,0.0,0.0,0.0
2006-10-16,,-3.704,33.33,11.11,-12.5,-22.22,33.33,0.0,0.0,0.0,0.0,0.0
2006-10-17,,-7.143,29.41,11.11,-12.5,-12.5,100.0,0.0,0.0,0.0,0.0,0.0
2006-10-18,,-3.448,30.3,9.09,-12.5,-33.33,100.0,0.0,0.0,-16.67,0.0,0.0
2006-10-19,,-13.333,30.3,9.09,0.0,-40.0,100.0,0.0,0.0,-28.57,0.0,0.0
2006-10-20,,-13.333,29.03,9.09,0.0,-40.0,100.0,0.0,0.0,-28.57,0.0,0.0
2006-10-23,,-13.333,33.33,-25.0,0.0,-40.0,100.0,0.0,0.0,-28.57,0.0,0.0
2006-10-24,,-13.333,25.0,-25.0,0.0,-40.0,100.0,0.0,0.0,-28.57,0.0,0.0
2006-10-25,,-13.333,25.0,-14.29,0.0,-40.0,100.0,0.0,0.0,-60.0,0.0,0.0
2006-10-26,,-9.375,25.0,-16.67,0.0,-40.0,100.0,0.0,0.0,-75.0,0.0,0.0
2006-10-27,,-9.375,30.56,-16.67,0.0,-40.0,100.0,0.0,0.0,-75.0,0.0,-25.0
2006-10-30,,-8.824,34.29,-16.67,0.0,-33.33,100.0,0.0,-50.0,-75.0,0.0,-25.0
2006-10-31,,-11.429,35.0,-16.67,0.0,-33.33,100.0,0.0,-50.0,-75.0,0.0,-25.0
2006-11-01,,-13.514,35.0,-16.67,0.0,-14.29,100.0,0.0,-50.0,-75.0,0.0,-40.0
2006-11-02,,-13.889,32.56,-16.67,0.0,-14.29,100.0,0.0,-50.0,-75.0,0.0,-40.0
2006-11-03,,-8.571,30.23,-16.67,0.0,-14.29,100.0,0.0,-50.0,-75.0,0.0,-40.0
2006-11-06,,-8.571,30.23,-16.67,0.0,-14.29,100.0,0.0,-50.0,-75.0,0.0,-40.0
2006-11-07,,-8.571,26.19,-16.67,0.0,0.0,100.0,0.0,-50.0,-75.0,0.0,-33.33
2006-11-08,,-8.571,26.19,-11.11,0.0,-20.0,100.0,0.0,-50.0,-66.67,0.0,-40.0
2006-11-09,,-12.903,23.08,-11.11,0.0,-11.11,100.0,0.0,-100.0,-66.67,0.0,-40.0
2006-11-10,,-12.903,11.76,-11.11,0.0,-11.11,100.0,0.0,-100.0,-66.67,0.0,-40.0
2006-11-13,,-12.903,12.12,0.0,0.0,0.0,100.0,0.0,-100.0,-66.67,0.0,-25.0
2006-11-14,,-12.5,9.09,0.0,0.0,0.0,100.0,0.0,-100.0,-66.67,0.0,-25.0
2006-11-15,,-12.903,6.06,-9.09,0.0,0.0,100.0,0.0,-100.0,-60.0,0.0,-25.0
2006-11-16,,-9.677,6.06,-9.09,0.0,0.0,100.0,0.0,-100.0,-33.33,0.0,-25.0
2006-11-17,,-9.677,3.13,-9.09,0.0,0.0,100.0,0.0,-100.0,-33.33,0.0,-66.67
2006-11-20,,-9.375,3.33,-9.09,0.0,0.0,100.0,0.0,-100.0,-33.33,0.0,-66.67
2006-11-21,,-9.375,0.0,-9.09,0.0,0.0,100.0,-33.33,-100.0,-33.33,0.0,-66.67
2006-11-22,,-9.375,0.0,-12.5,0.0,0.0,100.0,-33.33,-100.0,-33.33,0.0,-66.67
2006-11-23,,-10.0,5.88,-12.5,0.0,0.0,100.0,-33.33,-100.0,-33.33,0.0,-66.67
2006-11-24,,-10.0,5.71,0.0,0.0,0.0,100.0,-33.33,-100.0,-33.33,0.0,-66.67
2006-11-27,,-10.0,5.71,0.0,0.0,0.0,100.0,-33.33,-100.0,-33.33,0.0,-66.67
2006-11-28,,-12.5,2.94,0.0,0.0,0.0,100.0,-33.33,-100.0,-33.33,0.0,-66.67
2006-11-29,,-18.75,2.94,0.0,0.0,0.0,100.0,-33.33,-100.0,-25.0,0.0,-75.0
2006-11-30,,-15.152,-2.33,0.0,0.0,0.0,0.0,-50.0,-100.0,0.0,0.0,-75.0
2006-12-01,,-20.0,-4.44,0.0,11.11,0.0,0.0,-50.0,-50.0,0.0,0.0,-40.0
2006-12-04,,-20.0,-4.44,0.0,11.11,-12.5,0.0,-66.67,-50.0,0.0,0.0,-40.0
2006-12-05,,-18.919,0.0,0.0,11.11,-11.11,25.0,-66.67,-50.0,0.0,0.0,-40.0
2006-12-06,,-18.919,-4.88,0.0,11.11,-9.09,25.0,-66.67,-50.0,0.0,0.0,-40.0
2006-12-07,,-26.471,-4.88,0.0,11.11,-8.33,25.0,-66.67,-50.0,0.0,0.0,-16.67
2006-12-08,,-21.875,-4.76,0.0,0.0,-8.33,25.0,-66.67,-50.0,0.0,0.0,0.0
2006-12-11,,-21.875,-6.98,25.0,0.0,-9.09,25.0,-66.67,0.0,0.0,0.0,0.0
2006-12-12,,-21.875,-10.53,25.0,0.0,-9.09,0.0,-100.0,0.0,0.0,0.0,0.0
2006-12-13,,-16.129,-10.53,22.22,0.0,-20.0,0.0,-100.0,0.0,40.0,0.0,25.0
2006-12-14,,-13.333,-8.33,20.0,0.0,-20.0,0.0,-100.0,0.0,50.0,0.0,25.0
2006-12-15,,-17.857,-11.11,20.0,0.0,-20.0,0.0,-100.0,0.0,50.0,0.0,25.0
2006-12-18,,-17.857,-8.57,20.0,0.0,-20.0,0.0,-100.0,0.0,50.0,0.0,25.0
2006-12-19,,-13.793,-2.78,20.0,0.0,-33.33,0.0,-100.0,0.0,50.0,0.0,33.33
2006-12-20,,-13.793,-8.82,28.57,0.0,-14.29,0.0,-100.0,0.0,50.0,0.0,33.33
2006-12-21,,-16.667,-5.71,28.57,0.0,-14.29,0.0,-100.0,0.0,42.86,0.0,33.33
2006-12-22,,-18.75,-2.7,28.57,0.0,-14.29,0.0,-100.0,0.0,42.86,0.0,33.33
2006-12-25,,-18.75,-2.7,16.67,0.0,-14.29,0.0,-100.0,0.0,42.86,0.0,33.33
2006-12-26,,-18.75,-2.7,16.67,0.0,-14.29,0.0,-100.0,0.0,42.86,0.0,33.33
2006-12-27,,-15.625,0.0,40.0,0.0,-14.29,0.0,-100.0,50.0,80.0,0.0,33.33
2006-12-28,,-9.375,0.0,40.0,-11.11,-14.29,0.0,-100.0,50.0,75.0,0.0,33.33
2006-12-29,,-9.375,2.78,40.0,-11.11,-14.29,0.0,-100.0,50.0,75.0,0.0,25.0
2007-01-01,,-9.375,2.78,40.0,-11.11,-14.29,0.0,-100.0,50.0,75.0,0.0,25.0
2007-01-02,,-9.375,5.41,40.0,0.0,-14.29,0.0,-100.0,50.0,75.0,0.0,25.0
2007-01-03,,-5.882,2.78,40.0,0.0,-14.29,0.0,-100.0,50.0,75.0,0.0,20.0
2007-01-04,,-8.333,-3.13,40.0,0.0,-14.29,0.0,-100.0,50.0,75.0,0.0,20.0
2007-01-05,,2.941,-2.63,40.0,0.0,-14.29,0.0,-100.0,50.0,75.0,0.0,20.0
2007-01-08,,2.941,-5.0,40.0,0.0,-12.5,0.0,-100.0,50.0,75.0,0.0,0.0
2007-01-09,,2.941,-4.88,40.0,0.0,-12.5,0.0,-100.0,50.0,75.0,0.0,0.0
2007-01-10,,2.941,-7.14,0.0,12.5,-12.5,0.0,-100.0,50.0,75.0,0.0,20.0
2007-01-11,,9.677,-3.03,0.0,12.5,-12.5,33.33,-100.0,50.0,75.0,0.0,20.0
2007-01-12,,17.857,0.0,0.0,12.5,-12.5,33.33,-100.0,100.0,75.0,0.0,0.0
2007-01-15,,17.857,-6.06,0.0,12.5,0.0,33.33,-100.0,100.0,75.0,0.0,0.0
2007-01-16,,17.857,-3.03,0.0,12.5,0.0,0.0,-100.0,100.0,75.0,0.0,0.0
2007-01-17,,20.69,0.0,0.0,12.5,0.0,0.0,-100.0,100.0,50.0,0.0,0.0
2007-01-18,,29.032,0.0,0.0,12.5,0.0,0.0,-100.0,100.0,50.0,0.0,-33.33
2007-01-19,,34.483,-3.33,0.0,12.5,0.0,0.0,-100.0,100.0,57.14,0.0,-33.33
2007-01-22,,34.483,0.0,-33.33,12.5,0.0,0.0,-100.0,100.0,57.14,0.0,-33.33
2007-01-23,,34.483,0.0,-33.33,12.5,0.0,0.0,-100.0,100.0,57.14,0.0,-33.33
2007-01-24,,34.483,-3.45,-42.86,12.5,0.0,0.0,-100.0,100.0,40.0,0.0,-33.33
2007-01-25,,33.333,-12.9,-50.0,12.5,0.0,0.0,-100.0,100.0,25.0,0.0,-33.33
2007-01-26,,32.258,-6.45,-50.0,12.5,0.0,0.0,-100.0,100.0,25.0,0.0,-33.33
2007-01-29,,32.258,-9.38,-50.0,12.5,0.0,0.0,-100.0,0.0,25.0,0.0,-33.33
2007-01-30,,29.032,-16.67,-50.0,12.5,-20.0,0.0,-100.0,0.0,25.0,0.0,-33.33
2007-01-31,,26.471,-20.0,-50.0,12.5,-20.0,0.0,-100.0,0.0,25.0,0.0,0.0
2007-02-01,,25.714,-25.0,-50.0,12.5,-20.0,0.0,-100.0,0.0,33.33,0.0,-20.0
2007-02-02,,28.571,-25.0,-50.0,12.5,-20.0,0.0,-100.0,0.0,33.33,0.0,-20.0
2007-02-05,,31.429,-21.62,-50.0,12.5,-16.67,0.0,-100.0,-100.0,33.33,0.0,-20.0
2007-02-06,,31.429,-23.08,-50.0,12.5,-16.67,0.0,-100.0,-100.0,33.33,0.0,-20.0
2007-02-07,,31.429,-23.08,-50.0,12.5,-25.0,0.0,-100.0,-100.0,33.33,0.0,0.0
2007-02-08,,28.125,-21.95,-50.0,12.5,-22.22,0.0,-100.0,-100.0,33.33,0.0,0.0
2007-02-09,,28.125,-19.05,-50.0,12.5,-22.22,0.0,-100.0,-100.0,33.33,0.0,0.0
2007-02-12,,28.125,-19.05,-11.11,12.5,-22.22,0.0,-100.0,-100.0,33.33,0.0,0.0
2007-02-13,,28.125,-18.6,-11.11,12.5,-22.22,0.0,-100.0,-100.0,33.33,0.0,0.0
2007-02-14,,22.581,-16.67,-20.0,12.5,-22.22,0.0,-100.0,-100.0,40.0,0.0,0.0
2007-02-15,,15.625,-16.67,-20.0,12.5,-22.22,0.0,-100.0,-100.0,16.67,0.0,0.0
2007-02-16,,9.677,-20.0,-20.0,12.5,-22.22,0.0,-100.0,-100.0,16.67,0.0,0.0
2007-02-19,,9.677,-18.18,-20.0,12.5,-25.0,0.0,-100.0,-100.0,16.67,0.0,33.33
2007-02-20,,9.677,-16.13,-20.0,12.5,-25.0,0.0,-100.0,-100.0,16.67,0.0,33.33
2007-02-21,,6.25,-12.9,0.0,12.5,-33.33,0.0,-33.33,-100.0,16.67,0.0,33.33
2007-02-22,,3.226,-8.82,0.0,12.5,-33.33,-33.33,-33.33,-100.0,16.67,0.0,33.33
2007-02-23,,3.226,-5.41,0.0,16.67,-33.33,-33.33,-33.33,-100.0,16.67,0.0,33.33
2007-02-26,,3.226,0.0,0.0,16.67,-40.0,-33.33,-33.33,-100.0,16.67,0.0,33.33
2007-02-27,,5.882,0.0,0.0,16.67,-16.67,-33.33,-33.33,-100.0,16.67,0.0,33.33
2007-02-28,,-2.857,4.55,0.0,0.0,-16.67,-50.0,-33.33,-100.0,25.0,0.0,50.0
2007-03-01,,-5.556,2.08,0.0,11.11,-28.57,-50.0,-33.33,0.0,25.0,0.0,40.0
2007-03-02,,-5.556,0.0,0.0,11.11,-28.57,-50.0,-50.0,0.0,0.0,0.0,40.0
2007-03-05,,-8.108,0.0,0.0,11.11,-25.0,-50.0,-50.0,0.0,-25.0,0.0,40.0
2007-03-06,,-13.514,-3.77,0.0,11.11,-11.11,-50.0,-33.33,0.0,-25.0,0.0,16.67
2007-03-07,,-13.514,-3.77,25.0,11.11,-11.11,-50.0,-33.33,0.0,-25.0,0.0,14.29
2007-03-08,,-13.889,0.0,25.0,0.0,-11.11,-50.0,-33.33,0.0,-25.0,0.0,14.29
2007-03-09,,-19.444,-3.85,25.0,0.0,-11.11,-50.0,-33.33,0.0,-25.0,0.0,14.29
2007-03-12,,-19.444,-3.85,37.5,0.0,-10.0,-50.0,-33.33,100.0,-25.0,0.0,14.29
2007-03-13,,-21.212,-3.77,37.5,-12.5,0.0,-50.0,-33.33,100.0,-25.0,0.0,14.29
2007-03-14,,-21.212,0.0,37.5,-12.5,9.09,-66.67,0.0,100.0,-16.67,0.0,0.0
2007-03-15,,-19.355,2.27,22.22,0.0,9.09,-66.67,0.0,100.0,-16.67,0.0,20.0
2007-03-16,,-20.69,2.27,22.22,0.0,9.09,-66.67,0.0,100.0,-16.67,0.0,20.0
2007-03-19,,-20.69,0.0,22.22,0.0,10.0,-66.67,0.0,100.0,-16.67,0.0,20.0
2007-03-20,,-16.667,2.44,22.22,0.0,10.0,-66.67,0.0,100.0,-16.67,0.0,20.0
2007-03-21,,-16.667,4.76,22.22,0.0,25.0,-66.67,0.0,100.0,-16.67,0.0,0.0
2007-03-22,,-19.355,5.0,22.22,-16.67,28.57,-66.67,0.0,100.0,0.0,0.0,0.0
2007-03-23,,-15.625,0.0,22.22,-16.67,28.57,-66.67,0.0,100.0,0.0,0.0,0.0
2007-03-26,,-18.182,2.5,0.0,-16.67,28.57,-66.67,0.0,100.0,0.0,0.0,0.0
2007-03-27,,-17.647,4.88,0.0,-16.67,28.57,-66.67,0.0,100.0,0.0,0.0,0.0
2007-03-28,,-17.647,7.14,20.0,-28.57,28.57,-66.67,0.0,100.0,-33.33,0.0,0.0
2007-03-29,,-9.677,6.98,20.0,-22.22,28.57,-66.67,0.0,50.0,-20.0,0.0,0.0
2007-03-30,,5.882,13.46,20.0,-22.22,28.57,-25.0,-25.0,50.0,-20.0,0.0,0.0
2007-04-02,,5.714,8.93,20.0,-30.0,37.5,-25.0,-25.0,50.0,-20.0,0.0,-16.67
2007-04-03,,5.714,8.93,20.0,-30.0,37.5,-25.0,-25.0,50.0,-20.0,0.0,-16.67
2007-04-04,,2.778,8.2,20.0,-30.0,37.5,-25.0,-66.67,50.0,-16.67,0.0,-16.67
2007-04-05,,2.778,6.9,20.0,-30.0,37.5,0.0,-66.67,50.0,-16.67,0.0,-16.67
2007-04-06,,2.778,6.9,20.0,-30.0,37.5,0.0,-66.67,50.0,-16.67,0.0,-16.67
2007-04-09,,2.778,6.9,20.0,-30.0,37.5,0.0,-66.67,50.0,-16.67,0.0,-16.67
2007-04-10,,9.091,7.02,-25.0,-37.5,25.0,0.0,-66.67,50.0,-16.67,0.0,-14.29
2007-04-11,,9.091,4.17,-25.0,-25.0,10.0,100.0,-66.67,50.0,-16.67,0.0,-33.33
2007-04-12,,-3.448,4.44,-22.22,-50.0,22.22,100.0,-66.67,0.0,-16.67,0.0,-40.0
2007-04-13,,-6.667,6.67,-22.22,-50.0,22.22,100.0,-50.0,0.0,-16.67,0.0,-40.0
2007-04-16,,-3.333,7.32,-22.22,-50.0,25.0,100.0,-50.0,0.0,0.0,0.0,-40.0
2007-04-17,,-3.226,12.2,-22.22,-50.0,14.29,100.0,-50.0,0.0,0.0,0.0,-25.0
2007-04-18,,-3.226,15.0,-22.22,-50.0,14.29,100.0,-50.0,0.0,0.0,0.0,-33.33
2007-04-19,,-3.226,15.0,0.0,-40.0,14.29,100.0,-50.0,0.0,0.0,0.0,-33.33
2007-04-20,,-3.226,18.42,0.0,-40.0,14.29,100.0,0.0,0.0,0.0,0.0,-33.33
2007-04-23,,-3.226,21.62,-28.57,-40.0,16.67,100.0,0.0,0.0,0.0,0.0,-33.33
2007-04-24,,-6.25,18.92,-28.57,-40.0,16.67,100.0,0.0,0.0,0.0,0.0,-33.33
2007-04-25,,-5.882,26.32,-28.57,-40.0,0.0,100.0,0.0,0.0,0.0,0.0,-33.33
2007-04-26,,-6.061,28.95,-16.67,-16.67,0.0,100.0,0.0,0.0,0.0,0.0,-33.33
2007-04-27,,-12.5,30.0,-16.67,0.0,0.0,100.0,0.0,0.0,0.0,0.0,-50.0
2007-04-30,,-13.889,19.15,-16.67,0.0,20.0,50.0,25.0,0.0,0.0,0.0,-50.0
2007-05-01,,-13.889,19.15,-16.67,0.0,20.0,50.0,25.0,0.0,0.0,0.0,-50.0
2007-05-02,,-10.811,15.09,-16.67,-12.5,20.0,50.0,33.33,0.0,0.0,0.0,-60.0
2007-05-03,,-2.703,15.09,-16.67,-12.5,20.0,50.0,33.33,0.0,-16.67,0.0,-60.0
2007-05-04,,-2.778,10.53,-16.67,-12.5,20.0,50.0,33.33,0.0,-16.67,0.0,-60.0
2007-05-07,,-2.778,10.53,-16.67,-12.5,20.0,50.0,33.33,0.0,-16.67,0.0,-60.0
2007-05-08,,-2.778,7.41,-16.67,-12.5,0.0,50.0,33.33,0.0,-16.67,0.0,-66.67
2007-05-09,,0.0,1.82,-16.67,0.0,0.0,50.0,33.33,0.0,0.0,0.0,-80.0
2007-05-10,,0.0,1.79,-16.67,0.0,0.0,50.0,33.33,0.0,0.0,0.0,-80.0
2007-05-11,,-16.129,-6.38,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-80.0
2007-05-14,,-16.129,-2.27,0.0,0.0,-12.5,0.0,100.0,0.0,0.0,0.0,-75.0
2007-05-15,,-16.129,-2.27,0.0,0.0,-12.5,0.0,100.0,0.0,0.0,0.0,-75.0
2007-05-16,,-6.452,0.0,0.0,0.0,-12.5,0.0,100.0,0.0,16.67,0.0,-75.0
2007-05-17,,-6.061,0.0,0.0,0.0,-12.5,0.0,100.0,0.0,16.67,0.0,-75.0
2007-05-18,,-6.25,0.0,0.0,0.0,-12.5,0.0,66.67,0.0,0.0,0.0,-75.0
2007-05-21,,-6.25,0.0,0.0,0.0,-12.5,0.0,66.67,0.0,0.0,0.0,-75.0
2007-05-22,,-6.25,-5.26,37.5,0.0,-14.29,0.0,66.67,0.0,0.0,0.0,-100.0
2007-05-23,,-6.25,-5.26,37.5,0.0,0.0,0.0,66.67,0.0,0.0,0.0,-100.0
2007-05-24,,0.0,-11.9,42.86,0.0,0.0,0.0,66.67,0.0,0.0,0.0,-100.0
2007-05-25,,0.0,-11.9,42.86,0.0,0.0,0.0,66.67,0.0,0.0,0.0,-75.0
2007-05-28,,0.0,-11.9,42.86,0.0,0.0,0.0,66.67,0.0,0.0,0.0,-75.0
2007-05-29,,6.25,-14.63,42.86,-28.57,0.0,0.0,66.67,50.0,0.0,0.0,-75.0
2007-05-30,,6.25,-16.67,42.86,-25.0,28.57,0.0,66.67,50.0,0.0,0.0,-75.0
2007-05-31,,12.5,-12.0,20.0,-25.0,28.57,0.0,25.0,50.0,0.0,0.0,-40.0
2007-06-01,,13.514,-12.73,20.0,-22.22,28.57,0.0,0.0,50.0,0.0,0.0,-50.0
2007-06-04,,10.526,-12.73,20.0,-22.22,37.5,0.0,0.0,50.0,0.0,0.0,-50.0
2007-06-05,,17.143,-10.17,20.0,-22.22,44.44,0.0,0.0,50.0,0.0,0.0,-50.0
2007-06-06,,17.143,-13.79,20.0,-22.22,36.36,0.0,0.0,50.0,0.0,0.0,-50.0
2007-06-07,,24.138,-15.79,20.0,-37.5,33.33,0.0,0.0,100.0,0.0,0.0,-42.86
2007-06-08,,24.138,-17.54,20.0,-57.14,33.33,0.0,0.0,100.0,0.0,0.0,-33.33
2007-06-11,,24.138,-17.31,25.0,-57.14,27.27,0.0,-50.0,100.0,0.0,0.0,-33.33
2007-06-12,,24.138,-18.87,22.22,-57.14,27.27,0.0,-50.0,100.0,0.0,0.0,-33.33
2007-06-13,,24.138,-21.74,22.22,-57.14,27.27,0.0,-50.0,100.0,0.0,0.0,-20.0
2007-06-14,,17.857,-21.74,20.0,-57.14,27.27,0.0,-50.0,100.0,0.0,0.0,-20.0
2007-06-15,,10.714,-19.51,20.0,-57.14,27.27,0.0,-50.0,100.0,0.0,0.0,-20.0
2007-06-18,,10.714,-22.5,20.0,-57.14,40.0,0.0,-50.0,100.0,0.0,0.0,0.0
2007-06-19,,10.345,-24.39,20.0,-57.14,40.0,0.0,-50.0,100.0,0.0,0.0,0.0
2007-06-20,,10.345,-20.51,20.0,-66.67,50.0,0.0,-50.0,100.0,0.0,0.0,0.0
2007-06-21,,20.0,-25.64,20.0,-66.67,50.0,0.0,-66.67,100.0,0.0,0.0,0.0
2007-06-22,,20.0,-29.27,14.29,-66.67,50.0,0.0,-66.67,100.0,0.0,0.0,0.0
2007-06-25,,19.355,-29.27,16.67,-66.67,57.14,0.0,-66.67,100.0,0.0,0.0,0.0
2007-06-26,,18.182,-28.57,16.67,-37.5,57.14,0.0,-66.67,100.0,0.0,0.0,0.0
2007-06-27,,12.5,-28.57,20.0,-37.5,57.14,0.0,-66.67,100.0,-20.0,0.0,0.0
2007-06-28,,13.333,-26.67,20.0,-44.44,62.5,0.0,-66.67,100.0,-20.0,0.0,0.0
2007-06-29,,9.091,-26.42,20.0,-44.44,62.5,0.0,-100.0,100.0,0.0,0.0,0.0
2007-07-02,,8.824,-26.32,20.0,-30.0,44.44,25.0,-100.0,100.0,0.0,0.0,16.67
2007-07-03,,11.429,-26.79,20.0,-30.0,44.44,25.0,-100.0,100.0,0.0,0.0,16.67
2007-07-04,,11.429,-21.31,20.0,-30.0,44.44,50.0,-100.0,100.0,16.67,0.0,16.67
2007-07-05,,11.765,-16.07,20.0,-30.0,44.44,50.0,-100.0,100.0,16.67,0.0,16.67
2007-07-06,,11.765,-14.29,20.0,-30.0,44.44,50.0,-100.0,100.0,16.67,0.0,16.67
2007-07-09,,11.765,-17.24,12.5,-12.5,40.0,50.0,-100.0,100.0,16.67,0.0,16.67
2007-07-10,,11.765,-16.67,12.5,0.0,40.0,50.0,-100.0,100.0,16.67,0.0,16.67
2007-07-11,,11.765,-15.25,22.22,0.0,30.0,50.0,-100.0,100.0,16.67,0.0,16.67
2007-07-12,,9.375,-19.23,22.22,0.0,30.0,100.0,-100.0,100.0,16.67,0.0,0.0
2007-07-13,,10.714,-19.57,22.22,0.0,30.0,100.0,-100.0,100.0,16.67,0.0,25.0
2007-07-16,,10.714,-19.57,22.22,0.0,22.22,100.0,-100.0,100.0,16.67,0.0,25.0
2007-07-17,,7.143,-23.81,22.22,0.0,12.5,100.0,-100.0,100.0,20.0,0.0,25.0
2007-07-18,,6.897,-24.39,36.36,0.0,16.67,100.0,-100.0,100.0,42.86,0.0,25.0
2007-07-19,,0.0,-24.39,36.36,0.0,20.0,100.0,-100.0,100.0,37.5,0.0,33.33
2007-07-20,,0.0,-25.64,36.36,0.0,20.0,100.0,-100.0,100.0,37.5,0.0,33.33
2007-07-23,,0.0,-21.62,37.5,0.0,20.0,100.0,-100.0,100.0,37.5,0.0,33.33
2007-07-24,,0.0,-15.79,42.86,0.0,20.0,100.0,-33.33,100.0,37.5,0.0,33.33
2007-07-25,,-3.226,-17.5,42.86,20.0,20.0,100.0,-33.33,100.0,50.0,0.0,33.33
2007-07-26,,-6.061,-13.95,50.0,16.67,20.0,100.0,-33.33,100.0,60.0,0.0,33.33
2007-07-27,,0.0,-13.64,50.0,28.57,20.0,100.0,-33.33,100.0,60.0,0.0,50.0
2007-07-30,,0.0,-13.64,50.0,28.57,42.86,100.0,-33.33,100.0,60.0,0.0,50.0
2007-07-31,,0.0,-15.09,50.0,28.57,42.86,50.0,-50.0,100.0,60.0,0.0,50.0
2007-08-01,,-2.703,-14.04,50.0,25.0,42.86,50.0,-50.0,100.0,60.0,0.0,50.0
2007-08-02,,-11.111,-10.91,50.0,25.0,42.86,50.0,-33.33,100.0,66.67,0.0,40.0
2007-08-03,,-14.286,-8.62,50.0,25.0,42.86,50.0,-33.33,100.0,57.14,0.0,40.0
2007-08-06,,-14.286,-8.47,50.0,25.0,42.86,50.0,-33.33,100.0,57.14,0.0,40.0
2007-08-07,,-14.286,-8.62,50.0,25.0,37.5,50.0,-33.33,100.0,57.14,0.0,40.0
2007-08-08,,-14.286,-8.47,50.0,25.0,20.0,50.0,-33.33,100.0,57.14,0.0,40.0
2007-08-09,,-16.129,-8.93,50.0,25.0,11.11,50.0,-33.33,100.0,57.14,0.0,40.0
2007-08-10,,-16.129,-8.16,60.0,25.0,11.11,50.0,0.0,100.0,66.67,0.0,40.0
2007-08-13,,-20.0,-6.67,60.0,25.0,25.0,0.0,0.0,100.0,66.67,0.0,25.0
2007-08-14,,-20.0,-6.67,60.0,25.0,25.0,0.0,0.0,100.0,66.67,0.0,25.0
2007-08-15,,-19.355,-12.5,54.55,25.0,25.0,0.0,0.0,100.0,42.86,0.0,25.0
2007-08-16,,-25.0,-12.5,54.55,25.0,25.0,0.0,0.0,100.0,50.0,0.0,25.0
2007-08-17,,-29.032,-15.38,54.55,25.0,25.0,0.0,0.0,100.0,50.0,0.0,33.33
2007-08-20,,-28.125,-10.81,75.0,25.0,28.57,0.0,0.0,100.0,50.0,0.0,33.33
2007-08-21,,-28.125,-13.89,75.0,25.0,28.57,0.0,0.0,100.0,50.0,0.0,33.33
2007-08-22,,-28.125,-13.89,71.43,25.0,20.0,0.0,0.0,100.0,50.0,0.0,33.33
2007-08-23,,-28.125,-13.89,71.43,25.0,20.0,33.33,0.0,100.0,50.0,0.0,33.33
2007-08-24,,-25.806,-13.89,71.43,25.0,20.0,33.33,0.0,100.0,50.0,0.0,33.33
2007-08-27,,-25.806,-13.89,71.43,25.0,20.0,33.33,0.0,100.0,50.0,0.0,33.33
2007-08-28,,-21.875,-2.63,71.43,25.0,20.0,33.33,0.0,100.0,50.0,0.0,33.33
2007-08-29,,-21.875,-5.13,60.0,14.29,33.33,33.33,0.0,100.0,33.33,0.0,25.0
2007-08-30,,-16.667,-2.38,60.0,14.29,28.57,33.33,0.0,100.0,40.0,0.0,25.0
2007-08-31,,-11.765,2.0,60.0,14.29,28.57,50.0,25.0,100.0,40.0,0.0,25.0
